Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler Gas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electric Power [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly) 
 01/17  13:00:00,11.0625,1.2495398988455487,1.3477907742531748,1.3008291166487425,1.3493491059712167,1.2911950411905758,1.3865280561234606,530.2102052167918,0.0,20.110368512323196,0.0,292.8651375211709,22.65439392418034,0.0,285.2390881535437,23.05082692905863,1009.4576823065625,0.0,22.200298700621283,418.98212271673057,0.0,22.19963640567139,1474.3837410109373,0.0,22.19985379025327,0.0,3689.2429790192925,1143.94900071863,0.0,0.0,0.0,1275.0844683395963,722.1613030275335,1782.2463886143005,0.0,0.0,0.0,0.0,1119.9114193022047,1119.9114193022047,3689.2429790192925,4611.553723774115,513.5088873256086,1143.94900071863,10.248600142152453,7.22,0.09014697872543014,1657.4578880442387,57.39760556410117,0.035868440956874168,10.248600142152453,0.09014697872543014,19.95471091517194,0.004215109622544183,1.223808590007312,16.00032872249919,0.2230737757667906,0.004215109622544183,16.0,82.0,0.0,0.0,0.025531168029593107,7.220000000000001,0.0,11.0625,0.0,0.004597821788650464,11.5,11.0625,0.0,0.004597821788650464,4.5 
 01/17  14:00:00,11.325,1.3775539041450669,1.4541568758680715,1.4044081660825017,1.4559053645366294,1.394432666854254,1.5005481018862029,377.3035757286244,0.0,20.706167405293188,0.0,309.9980780599419,23.04296837720509,14.204084206187077,86.77699225973343,22.21704683635038,936.052142005656,0.0,22.199898716942845,369.85963566329607,0.0,22.199521121597618,1304.477055986162,0.0,22.19979182267455,0.0,3539.2384616564224,1287.8392095827636,0.0,0.0,178.95662572847366,1201.695545353509,673.0685729161282,1612.376542461561,0.0,0.0,0.0,0.0,1265.7638320867357,1265.7638320867357,3539.2384616564224,4424.048077070527,538.779879545602,1287.8392095827636,10.211395538967029,7.219999999999999,0.1027260635380147,1826.6190891283655,55.3447662489084,0.03175119190767783,10.211395538967029,0.10272606353801472,20.5998167552031,0.004253673127162718,1.3496431307572397,16.00011239948378,0.2230737757667906,0.004253673127162718,16.0,82.0,0.0,0.0,0.028363436245530193,7.22,0.0,11.325,0.0,0.004489898705023011,11.5,11.325,0.0,0.004489898705023011,4.5 
 01/17  15:00:00,10.7875,1.4523258908902877,1.48873942836173,1.452091528958905,1.4903175872723307,1.4468929059117648,1.5318730373026033,279.1389709894354,0.0,21.00992185219776,121.43392427553093,107.86983245047218,22.325817744225597,218.81039713549294,0.0,22.20029301390173,1032.2487296859393,0.0,22.199969377961748,398.34785878450978,0.0,22.19998059637458,1250.630788097845,0.0,22.200003496446884,0.0,4260.679707202115,1378.9011378650164,0.0,292.0013560813817,469.67622362533259,1297.9361367076277,701.6066811568405,1558.6004690060548,0.0,0.0,0.0,0.0,1350.9352873148415,1350.9352873148415,4260.679707202115,5325.849634002644,554.7227451270777,1378.9011378650164,10.19878102281909,7.219999999999999,0.1104614601680172,1933.6238829920945,53.73353321221413,0.0360123745474584,10.19878102281909,0.11046146016801721,20.976472145367319,0.004282192750077223,1.4420892389101552,16.0000233322204,0.2230737757667906,0.004282192750077223,16.0,82.0,0.0,0.0,0.02999830232025159,7.219999999999999,0.0,10.7875,0.0,0.004433669884333557,11.5,10.7875,0.0,0.004433669884333557,4.5 
 01/17  16:00:00,10.225,1.5001361269792109,1.537402815319778,1.5132971989430549,1.5386622922053813,1.5102663557248253,1.5737542586331997,254.3706600222681,0.0,21.073873099316896,592.7798053212684,0.0,22.199957105378766,405.36132169525998,0.0,22.199816637218296,1183.5387175556085,0.0,22.199916067893228,450.68648136687775,0.0,22.1996655277199,1335.6426730370629,0.0,22.199546274115578,0.0,5403.034509096603,1399.2946902762483,0.0,865.6775957358868,656.2177893124243,1449.2382404954975,753.9418456941176,1643.6114494368656,0.0,0.0,0.0,0.0,1373.282406139112,1373.282406139112,5403.034509096603,6753.793136370754,558.2131736271217,1399.2946902762483,10.189274355290963,7.219999999999999,0.11245172087993738,1957.50786390337,54.14594493023499,0.04643381053375165,10.189274355290963,0.11245172087993738,21.07512536615211,0.004296742232835524,1.4890251533845663,15.999899601172207,0.2230737757667906,0.004296742232835524,16.0,82.0,0.0,0.0,0.03042570298782495,7.219999999999999,0.0,10.225,0.0,0.004526358307406393,11.5,10.225,0.0,0.004526358307406393,4.5 
 01/17  17:00:00,8.9375,1.5624225575668576,1.6192259767824993,1.5909257155897243,1.6205416413229113,1.5852800794622144,1.6561272189255878,276.7196760655538,0.0,20.975203336375246,1106.953665025597,0.0,22.200238410057918,562.4061154492663,0.0,22.199849836851628,1417.8578124116039,0.0,22.199805053714245,564.1954624740122,0.0,22.199207883671165,1401.0224809737916,0.0,22.199898558897269,0.0,6550.424473593464,1386.0037462401595,0.0,1379.8453532846748,813.2610663499911,1683.5355868788645,867.427325139651,1708.9955934749337,0.0,0.0,0.0,0.0,1359.153366850504,1359.153366850504,6550.424473593464,8188.030591991832,555.7146193996001,1386.0037462401595,10.171547826781995,7.22,0.11205074478724778,1941.7183656397597,56.77984306000729,0.06230895851807332,10.171547826781995,0.11205074478724778,21.012529762109396,0.004313863305554231,1.5440626770477124,15.999996843668243,0.2230737757667906,0.004313863305554231,16.0,82.0,0.0,0.0,0.030155886526775805,7.219999999999999,0.0,8.9375,0.0,0.004663515814248883,11.5,8.9375,0.0,0.004663515814248883,4.5 
 01/17  18:00:00,7.6125,1.6416804431324817,1.6913891727855646,1.6580017375648065,1.6928821714566103,1.6513894747402814,1.7313365223020179,323.08134666102,0.0,20.769963424574315,1479.7506154934495,0.0,22.19968852206589,661.8450953558536,0.0,22.200671398269866,1579.5352829089912,0.0,22.199669041735718,668.9960541702092,0.0,22.200473538013445,1464.740802414463,0.0,22.199502214187157,0.0,7295.878994913252,1342.9968247026368,0.0,1752.6174717572424,912.7446335917969,1845.2118814483022,972.3043972709642,1772.6994812976337,0.0,0.0,0.0,0.0,1317.456931574304,1317.456931574304,7295.878994913252,9119.848743641563,548.1125848643934,1342.9968247026368,10.154979907154399,7.22,0.10918578113512072,1891.1094095670304,59.55285900848899,0.07775092333682998,10.154979907154399,0.10918578113512072,20.82777813834496,0.004338372410416557,1.622519351184307,16.00000659628973,0.2230737757667906,0.004338372410416557,16.0,82.0,0.0,0.0,0.029358423629173418,7.22,0.0,7.6125,0.0,0.004611374326981339,11.5,7.6125,0.0,0.004611374326981339,4.5 
 01/17  19:00:00,6.8875,1.7016337653792342,1.7440163558860822,1.7155300360429649,1.7454150701660974,1.710854384183835,1.7822566559865448,380.89922749104496,0.0,20.514623744904826,1646.9918731638859,0.0,22.200146489204419,715.1579244586867,0.0,22.200311361990879,1668.336554378168,0.0,22.200028685936993,718.9842280566327,0.0,22.200810671420784,1527.679158482619,0.0,22.1997826554476,0.0,7688.043338732819,1285.8150336218703,0.0,1919.8977654677588,966.0561068115453,1934.0499190029219,1022.3236924557414,1835.6735816263648,0.0,0.0,0.0,0.0,1261.5454583801359,1261.5454583801359,7688.043338732819,9610.054173416023,538.1643610033402,1285.8150336218703,10.142178350470577,7.22,0.10499444129970404,1823.9793946252106,61.221835434471888,0.08844790135265755,10.142178350470577,0.10499444129970404,20.580167472865694,0.004359010272119204,1.688289747007064,16.00001751087476,0.2230737757667906,0.004359010272119204,16.0,82.0,0.0,0.0,0.028284388798709503,7.22,0.0,6.8875,0.0,0.004694201541669011,11.5,6.8875,0.0,0.004694201541669011,4.5 
 01/17  20:00:00,6.7,1.7710491490582259,1.8407037248143273,1.8076253615918126,1.8422157477138262,1.8008829040363135,1.8818238187247803,438.4166363765487,0.0,20.259643461020727,1751.3272771878399,0.0,22.199632278866465,753.5738790452451,0.0,22.20000182659209,1740.4135881783153,0.0,22.19963015458638,755.413097359025,0.0,22.199606079374399,1600.1500022788278,0.0,22.200061636658885,0.0,8003.176850610157,1225.810926700821,0.0,2024.1949830306256,1004.4590062731361,2006.0948719102203,1058.6955133192547,1908.144060767169,0.0,0.0,0.0,0.0,1203.0877377706618,1203.0877377706618,8003.176850610157,10003.971063262696,527.7693753965019,1225.810926700821,10.133644707983093,7.22,0.1003881574962582,1753.580302097323,62.52950095246826,0.09822970712932459,10.133644707983093,0.1003881574962582,20.321301256433679,0.004378495459329945,1.7501139205429666,16.000012594665998,0.2230737757667906,0.004378495459329945,16.0,82.0,0.0,0.0,0.027155346559774107,7.220000000000001,0.0,6.7,0.0,0.004892211751524919,11.5,6.7,0.0,0.004892211751524919,4.5 
 01/17  21:00:00,6.324999999999999,1.8651710965745592,1.9528191994059619,1.9134118675707548,1.9545468874774133,1.9049562347239067,1.9996092059832345,164.11748321292419,0.0,19.783146463631195,38.19957443490788,1.2896851611958127,20.03061879043274,27.480120394191589,1.2157986895099527,20.219968814249243,37.23184924755337,1.264703608729583,20.02994411537591,32.78231215573942,1.460392400204725,20.228737157156595,6.86484471955572,4.297959715740106,20.817281522981838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,19.866150279140315,0.0044111088841164579,1.8530506393701519,20.86892655395791,0.2230737757667906,0.0044111088841164579,16.0,82.0,0.0,0.0,0.0,7.22,0.0,6.324999999999999,0.0,0.0050625937471157089,11.5,6.324999999999999,0.0,0.0050625937471157089,4.5 
 01/17  22:00:00,6.1,1.9786487492244645,2.084981094647559,2.0328038569389896,2.0871427680209049,2.021028105843543,2.1418407257376148,80.21778853915794,0.0,19.17632168649454,53.6642866469428,0.0,19.095109785902499,39.97041649128059,0.0,19.326310598181139,52.55231141698138,0.0,19.088094781834856,47.408749471245958,0.0,19.344937564602256,14.39233006075088,0.0,20.024299889549213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,19.311156762468195,0.004442636484305028,1.9430815811787255,20.313875026483986,0.2230737757667906,0.004442636484305028,16.0,82.0,0.0,0.0,0.0,7.22,0.0,6.1,0.0,0.005123047966205966,11.5,6.1,0.0,0.005123047966205966,4.5 
 01/17  23:00:00,6.475,2.1109084019942,2.19684792514216,2.1379939781565788,2.1993880621771408,2.1263963854550225,2.2621612974437035,100.65852864621707,0.0,18.67851000532862,46.09080320236009,0.0,18.75076776677672,34.00352490487816,0.0,18.9573723599323,45.00731501869393,0.0,18.747739196058576,40.17005229396389,0.0,18.976515008311858,2.678462635338832,0.6771223928587631,19.757187388706137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,18.794817683051098,0.004488135559614645,2.0793711802058687,19.797452240115914,0.2230737757667906,0.004488135559614645,16.0,82.0,0.0,0.0,0.0,7.22,0.0,6.475,0.0,0.005028390821157348,11.5,6.475,0.0,0.005028390821157348,4.5 
 01/17  24:00:00,6.324999999999999,2.204350691322017,2.2616420323602459,2.2132959789381267,2.2640001752897644,2.20571467253865,2.3242705642348819,140.19934543193313,0.0,18.26467217842565,36.651070823902617,0.0,18.531108629971116,26.615243439411758,0.0,18.705871012568488,35.51704802307566,0.0,18.535054309734098,31.35174441419693,0.0,18.72269745459412,0.0,9.57496957856705,19.556004567452395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,18.360814628793045,0.004524316338996529,2.182216059270968,19.36338263203773,0.2230737757667906,0.004524316338996529,16.0,82.0,0.0,0.0,0.0,7.22,0.0,6.324999999999999,0.0,0.004843259631572599,11.5,6.324999999999999,0.0,0.004843259631572599,4.5 
 01/18  01:00:00,6.475,2.2749040682427457,2.3534674201980207,2.3141421724556228,2.355504665407532,2.307776308959636,2.4106402363168248,171.59600616193939,0.0,17.919710683026709,29.157323827272849,0.0,18.340953713179947,20.524717739797809,0.0,18.49600707528404,28.09515973579451,0.0,18.347823870137959,24.12330529853159,0.0,18.51008732011406,0.0,18.651243588112437,19.37822723656611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,18.00050933621283,0.004549697842101937,2.254771383586009,19.003030656020074,0.2230737757667906,0.004549697842101937,16.0,82.0,0.0,0.0,0.0,7.22,0.0,6.475,0.0,0.005128518061824537,11.5,6.475,0.0,0.005128518061824537,4.5 
 01/18  02:00:00,6.7,2.4167744122702516,2.575226751945914,2.509403052429775,2.57794323821104,2.49358073509351,2.6471670058273157,202.5914101752187,0.0,17.63120732274341,21.28207177579938,0.0,18.216990158890657,14.120051703323725,0.0,18.35141440038132,20.426004857989996,0.0,18.223888016934198,16.54094037386153,0.0,18.36221752222681,0.0,27.164044903451527,19.24655489942065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,17.697736198057869,0.004589630790926049,2.367531109730064,18.700184080235347,0.2230737757667906,0.004589630790926049,16.0,82.0,0.0,0.0,0.0,7.22,0.0,6.7,0.0,0.005469948145834944,11.5,6.7,0.0,0.005469948145834944,4.5 
 01/18  03:00:00,6.7,2.6226511600803654,2.7765537256789125,2.687156992008063,2.7801791325079328,2.667442894036749,2.867529043235127,232.71832515391317,0.0,17.40176132033712,14.19650735692801,0.0,18.134244303640999,8.300520970055402,0.0,18.251519515238408,13.525804935021739,0.0,18.14116850640995,9.67182997709989,0.0,18.258927146456338,0.0,35.250547649985097,19.165432520521024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,17.45420322755154,0.004660917802417127,2.5681883801247045,18.45652003686309,0.2230737757667906,0.004660917802417127,16.0,82.0,0.0,0.0,0.0,7.22,0.0,6.7,0.0,0.005428360302580834,11.5,6.7,0.0,0.005428360302580834,4.5 
 01/18  04:00:00,6.7,2.7974573282218024,2.9197660118961537,2.8358505857287827,2.9235033780316419,2.820408425764402,3.0147561652836138,257.03711157287139,0.0,17.218089377726114,8.566435564906982,0.0,18.068177003313005,3.6499730969090367,0.0,18.17248840558263,8.047125451162345,0.0,18.07502629461052,4.196445504931432,0.0,18.17690033948535,0.0,41.63335620116149,19.099808118709338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,17.260431080410929,0.0047283639398541,2.754603852324066,18.26262390952607,0.2230737757667906,0.0047283639398541,16.0,82.0,0.0,0.0,0.0,7.22,0.0,6.7,0.0,0.00536314648353526,11.5,6.7,0.0,0.00536314648353526,4.5 
 01/18  05:00:00,7.0125,2.9463816022814086,3.0819396185779546,3.0055666144616977,3.085504150981789,2.991671474264056,3.1754074100104576,275.3873637960479,0.0,17.06902494258683,4.461229729876351,0.0,18.004396579085446,0.46319244147349539,0.19054300633030153,18.0989177486179,4.0633159299622438,0.0,18.01093443990809,0.4992232932474394,0.2660011124637549,18.100886401296028,0.0,45.660543195904669,19.023723110252495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,17.103560367138557,0.004784173781118516,2.904395139420507,18.10565062952654,0.2230737757667906,0.004784173781118516,16.0,82.0,0.0,0.0,0.0,7.22,0.0,7.0125,0.0,0.005486417602026318,11.5,7.0125,0.0,0.005486417602026318,4.5 
 01/18  06:00:00,7.2,3.143782563406753,3.3032011900993805,3.2164149392391958,3.3070171432021966,3.1984533214652615,3.4022030514373018,288.3624677798265,0.0,16.9489627749088,0.931314871155223,0.19573201744984204,17.961125040429687,0.0,2.750136905207711,18.04571473619472,0.7578334916475455,0.21004299632852509,17.965050594001128,0.0,3.3209882309206479,18.045640632194578,0.0,49.1361726471695,18.96562805953491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.130797168927824,10.130797168927824,0.0,0.0,63.07737596898292,0.0,10.130797168927824,0.0,16.975848406867987,0.004849473288886125,3.088753328573473,17.97781869005547,0.2230737757667906,0.004849473288886125,16.0,82.0,0.0,0.0,0.0,7.22,0.0,7.2,0.0,0.005559928357513705,11.5,7.2,0.0,0.005559928357513705,4.5 
 01/18  07:00:00,7.2,3.3008683274829786,3.4261889621297909,3.3444783381212748,3.4299357612261498,3.3293285735780597,3.5245330854830878,787.3611255479088,0.0,17.194689892810936,2458.763056258593,0.0,20.457779695052119,1467.1486278610074,0.0,21.44240198093769,2395.338894808052,0.0,20.427441769970355,1504.4619054159028,0.0,21.545922945954293,2494.3826302056124,0.0,20.667682028576939,0.0,11807.817482174372,504.793050135014,0.0,2654.9894335993769,1687.553610067911,2585.091631463465,1776.0032553521824,2726.1742980393448,0.0,0.0,0.0,0.0,485.04773150337487,485.04773150337487,11807.817482174372,14759.771852717964,403.671412573928,504.793050135014,10.06500598614204,7.219999999999999,0.04235940270869277,908.4644627089419,74.53360833318934,0.37677668694788138,10.06500598614204,0.04235940270869277,17.142836637044959,0.004918972696655066,3.2883342294919606,16.000287077043099,0.2230737757667906,0.004918972696655066,16.0,82.0,0.0,0.0,0.012386022099702696,7.219999999999999,0.0,7.2,0.0,0.005559928357513705,11.5,7.2,0.0,0.005559928357513705,4.5 
 01/18  08:00:00,6.8875,3.4448311805838607,3.5386702255861435,3.4715495361201365,3.5419912866947627,3.460541354093752,3.6288529396577395,947.0856657399947,0.0,17.723595188057837,2394.9351562387289,0.0,21.908367320384085,1052.1581493563897,0.0,22.200660587918717,2332.544156047853,0.0,21.893096570615488,1049.7033247108755,0.0,22.200139914884873,2434.75322225418,0.0,21.86756502525477,0.0,10531.307748215553,600.0160043236537,0.0,2655.1602443372369,1303.328201369529,2585.2579450767154,1353.3315535453169,2726.3205892462008,0.0,0.0,0.0,0.0,594.853040088988,594.853040088988,10531.307748215553,13164.13468526944,420.0550071864804,600.0160043236537,10.05760535749272,7.22,0.050445760165187789,1020.071011510134,74.51305011899211,0.33525633190373507,10.05760535749272,0.050445760165187789,17.627901580256244,0.00496240388009707,3.411691381069738,16.00003279890056,0.2230737757667906,0.00496240388009707,16.0,82.0,0.0,0.0,0.014807207074836949,7.22,0.0,6.8875,0.0,0.005441197200989413,11.5,6.8875,0.0,0.005441197200989413,4.5 
 01/18  09:00:00,6.7,3.5675068031361389,3.5982758791709297,3.5508615263122897,3.6008865305195218,3.544741717823866,3.671474223618985,918.3436740147274,0.0,18.1234751665503,2145.5696433143978,0.0,22.199510304966297,821.5110006467728,0.0,22.20062683558711,2043.5086783013117,0.0,22.199506265580813,883.9427429894022,0.0,22.19957796921051,2314.7103594928696,0.0,22.185329668961324,0.0,9275.14937686095,693.5803390999203,0.0,2418.729987607507,1072.7216867509408,2309.475143205079,1187.5868377262717,2622.2151825777339,0.0,0.0,0.0,0.0,685.5325249867983,685.5325249867983,9275.14937686095,11593.936721076188,436.1262396329286,693.5803390999203,10.115576700687722,7.22,0.057148857632024537,1129.7065787328489,70.59668216081912,0.19985663467042018,10.115576700687722,0.05714885763202454,18.028623565350043,0.005007192719239148,3.5469408483742015,16.000058208784666,0.2230737757667906,0.005007192719239148,16.0,82.0,0.0,0.0,0.016746329663440169,7.22,0.0,6.7,0.0,0.0050134581994930528,11.5,6.7,0.0,0.0050134581994930528,4.5 
 01/18  10:00:00,6.324999999999999,3.570563394590864,3.4991864527689344,3.498154902312309,3.5001716455009439,3.5040398184635075,3.5352114986184746,838.7650635292339,0.0,18.49205371433539,1711.1544381392467,0.0,22.19928705815343,372.8003971261133,0.0,22.199853087023678,1671.970365255847,0.0,22.199323603083984,723.3738863185876,0.0,22.199044406674287,2067.3330178534945,0.0,22.199759917696068,0.0,7688.189376765453,781.237889437007,0.0,1984.4413067217848,624.0002138015146,1938.0632488231852,1027.0219769036217,2375.7675083976084,0.0,0.0,0.0,0.0,769.4819713714028,769.4819713714028,7688.189376765453,9610.236720956816,451.2424690065611,781.237889437007,10.138573405316988,7.22,0.06386908614288806,1232.480358443568,65.15232314234359,0.11005051299918668,10.138573405316988,0.06386908614288806,18.39967567035264,0.005018709385105144,3.584644644254832,16.000077953344893,0.2230737757667906,0.005018709385105144,16.0,82.0,0.0,0.0,0.018502751189211527,7.22,0.0,6.324999999999999,0.0,0.004562246097088727,11.5,6.324999999999999,0.0,0.004562246097088727,4.5 
 01/18  11:00:00,5.7875,3.459627277135341,3.320895572504419,3.368660573722378,3.3198971597493309,3.3841018623203915,3.3109826785828115,750.2370585631268,0.0,18.883163768558498,1299.1273335777224,0.0,22.200042769343015,130.47433511149203,0.0,22.1999436910822,1488.126554326229,0.0,22.199693875777425,635.370754069623,0.0,22.19999522686353,1960.4179191196063,0.0,22.199452827146016,0.0,6815.286939844102,868.3630824735832,0.0,1572.4768624991496,381.65280409268737,1754.2839206243173,939.0453757705484,2268.966696295425,0.0,0.0,0.0,0.0,855.8617486815253,855.8617486815253,6815.286939844102,8519.108674805128,466.3022506110032,868.3630824735832,10.159234323993165,7.220000000000001,0.07049227323902746,1334.6653330845864,62.296546099174438,0.08269737805780357,10.159234323993165,0.07049227323902746,18.781706762738194,0.004984547002938807,3.497556553856522,16.000117718180929,0.2230737757667906,0.004984547002938807,16.0,82.0,0.0,0.0,0.020276627398100743,7.220000000000001,0.0,5.7875,0.0,0.004288331471799961,11.5,5.7875,0.0,0.004288331471799961,4.5 
