minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
2745,10.752348,329.913,297.90396,10.752348,330.39398,5.594558,5.45583,294.19604,234.27557,329.78226,0.021600038,329.93314,330.4071,0.9993846,1.0,0.71314925,0.23367159,1730638.4,351246.38,330.975,330.975,-4145.9087,1.0,164700.0,2892004.066670052,1445523.6,1467244.9,1730638.4,351246.38,11.050388,2912768.5,2081884.8,2081895.8,-0.063964844
2760,10.752337,331.65793,298.20123,10.752337,332.15286,5.5945516,5.455824,294.17728,234.25,331.4433,0.021600017,331.68018,332.17517,0.9993846,1.0,0.7861662,0.26141846,1907832.6,392954.44,332.643,332.643,-4145.9087,1.0,165600.0,3015722.5945130903,1510898.2,1533249.4,1907832.6,392954.44,11.050375,3044147.5,2300787.0,2300798.0,-0.082733154
2775,10.752199,334.93777,298.12186,10.752199,333.74966,5.5944686,5.4557433,294.4198,234.13353,333.92862,0.02159974,334.97296,333.73337,0.9993846,1.0,0.68145764,0.17478323,1653730.8,262727.6,330.977,330.977,-4145.9067,1.0,166500.0,3248350.379146723,1662578.8,1608924.6,1653730.8,262727.6,11.050212,3271503.5,1916458.4,1916469.4,0.15979004
2790,10.752211,332.536,297.3353,10.752211,329.1647,5.5944767,5.455751,294.62018,233.96591,332.00043,0.021599762,332.46915,329.11398,0.9993846,1.0,0.231793,0.016897684,562504.8,25399.965,327.644,327.644,-4145.9077,1.0,167400.0,3144786.0187807693,1589639.1,1437393.2,562504.8,25399.965,11.050228,3027032.5,587904.75,587915.8,0.36016846
2805,-0.063371845,328.06546,296.7959,-0.06337187,327.62393,1.022595e-39,1.021446e-39,294.74332,233.81534,329.26917,-0.00012730564,327.96927,327.50528,7.359935e-09,7.3771473e-09,0.0,0.0,0.0,0.0,326.533,326.533,-66.3066,0.0,168300.0,-17362.926014732595,-8322.761,-8205.246,0.0,0.0,2.04404e-39,-16528.008,0.0,2.04404e-39,0.48330688
2820,-0.063368775,328.08405,296.7959,-0.063368775,327.78656,0.0,0.0,294.80072,233.75,329.26917,-0.00012729946,327.97266,327.5095,2.4447565e-18,2.4501106e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,169200.0,-17362.082516154944,-8327.305,-8248.13,0.0,0.0,0.0,-16575.434,0.0,0.0,0.54071045
2835,-0.063368775,328.10385,296.7959,-0.063368775,327.90323,0.0,0.0,294.8332,233.75,329.26917,-0.00012729946,327.97647,327.5138,-6.6021407e-22,4.2121711e-22,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,170100.0,-17362.082516154944,-8332.576,-8279.181,0.0,0.0,0.0,-16611.758,0.0,0.0,0.57318115
2850,-0.063368775,328.12457,296.7959,-0.063368775,327.9893,0.0,0.0,294.85184,233.75,329.26917,-0.00012729946,327.9807,327.51822,1.7268326e-22,5.482181e-22,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,171000.0,-17362.082516154944,-8338.091,-8302.085,0.0,0.0,0.0,-16640.176,0.0,0.0,0.5918274
2865,-0.063368775,328.14612,296.7959,-0.063368775,328.05496,0.0,0.0,294.86172,233.75,329.26917,-0.00012729946,327.98535,327.5228,2.393933e-22,2.720142e-23,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,171900.0,-17362.082516154944,-8343.825,-8319.564,0.0,0.0,0.0,-16663.39,0.0,0.0,0.6017151
2880,-0.063368775,328.16852,296.7959,-0.063368775,328.10706,0.0,0.0,294.8674,233.75,329.26917,-0.00012729946,327.99045,327.5275,-1.007532e-35,1.07857535e-36,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,172800.0,-17362.082516154944,-8349.787,-8333.429,0.0,0.0,0.0,-16683.215,0.0,0.0,0.60739136
2895,-0.063368775,328.19165,296.7959,-0.063368775,328.1502,0.0,0.0,294.87094,233.75,329.26917,-0.00012729946,327.99597,327.53232,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,173700.0,-17362.082516154944,-8355.943,-8344.914,0.0,0.0,0.0,-16700.857,0.0,0.0,0.6109314
2910,-0.063368775,328.21548,296.7959,-0.063368775,328.18753,0.0,0.0,294.8724,233.75,329.26917,-0.00012729946,328.00192,327.5373,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,174600.0,-17362.082516154944,-8362.287,-8354.848,0.0,0.0,0.0,-16717.135,0.0,0.0,0.61239624
2925,-0.063368775,328.23987,296.7959,-0.063368775,328.221,0.0,0.0,294.87323,233.75,329.26917,-0.00012729946,328.00833,327.5424,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,175500.0,-17362.082516154944,-8368.776,-8363.757,0.0,0.0,0.0,-16732.533,0.0,0.0,0.6132202
2940,-0.063368775,328.26456,296.7959,-0.063368775,328.25183,0.0,0.0,294.86703,233.75,329.26917,-0.00012729946,328.01514,327.54764,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,176400.0,-17362.082516154944,-8375.348,-8371.961,0.0,0.0,0.0,-16747.309,0.0,0.0,0.60702515
2955,-0.063368775,328.2892,296.7959,-0.063368775,328.28064,0.0,0.0,294.85086,233.75,329.26917,-0.00012729946,328.02237,327.55304,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,177300.0,-17362.082516154944,-8381.91,-8379.628,0.0,0.0,0.0,-16761.54,0.0,0.0,0.59085083
2970,-0.063368775,328.31342,296.7959,-0.063368775,328.30762,0.0,0.0,294.83795,233.75,329.26917,-0.00012729946,328.02994,327.55853,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,178200.0,-17362.082516154944,-8388.352,-8386.809,0.0,0.0,0.0,-16775.16,0.0,0.0,0.5779419
2985,-0.063368775,328.3366,296.7959,-0.063368775,328.3327,0.0,0.0,294.8214,233.75,329.26917,-0.00012729946,328.0378,327.56415,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,179100.0,-17362.082516154944,-8394.524,-8393.484,0.0,0.0,0.0,-16788.008,0.0,0.0,0.56140137
3000,-0.063368775,328.35815,296.7959,-0.063368775,328.35553,0.0,0.0,294.80576,233.75,329.26917,-0.00012729946,328.04593,327.56982,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,180000.0,-17362.082516154944,-8400.259,-8399.56,0.0,0.0,0.0,-16799.818,0.0,0.0,0.54574585
3015,-0.063368775,328.3773,296.7959,-0.063368775,328.3755,0.0,0.0,294.79425,233.75,329.26917,-0.00012729946,328.05417,327.5756,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,180900.0,-17362.082516154944,-8405.352,-8404.872,0.0,0.0,0.0,-16810.223,0.0,0.0,0.5342407
3030,-0.063368775,328.39316,296.7959,-0.063368775,328.39194,0.0,0.0,294.7771,233.75,329.26917,-0.00012729946,328.06244,327.58136,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,181800.0,-17362.082516154944,-8409.575,-8409.25,0.0,0.0,0.0,-16818.824,0.0,0.0,0.51708984
3045,-0.063368775,328.40475,296.7959,-0.063368775,328.40396,0.0,0.0,294.76315,233.75,329.26917,-0.00012729946,328.0706,327.58713,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,182700.0,-17362.082516154944,-8412.661,-8412.45,0.0,0.0,0.0,-16825.111,0.0,0.0,0.5031433
3060,-0.063368775,328.41107,296.7959,-0.063368775,328.41052,0.0,0.0,294.74548,233.75,329.26917,-0.00012729946,328.07843,327.5928,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,183600.0,-17362.082516154944,-8414.343,-8414.196,0.0,0.0,0.0,-16828.54,0.0,0.0,0.48547363
3075,-0.063368775,328.41092,296.7959,-0.063368775,328.41055,0.0,0.0,294.7268,233.75,329.26917,-0.00012729946,328.08585,327.59836,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,184500.0,-17362.082516154944,-8414.302,-8414.204,0.0,0.0,0.0,-16828.506,0.0,0.0,0.46679688
3090,-0.063368775,328.40308,296.7959,-0.063368775,328.40283,0.0,0.0,294.71152,233.75,329.26917,-0.00012729946,328.09256,327.60373,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,185400.0,-17362.082516154944,-8412.215,-8412.149,0.0,0.0,0.0,-16824.363,0.0,0.0,0.45150757
3105,-0.063368775,328.38632,296.7959,-0.063368775,328.38614,0.0,0.0,294.69223,233.75,329.26917,-0.00012729946,328.09833,327.60883,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,186300.0,-17362.082516154944,-8407.756,-8407.707,0.0,0.0,0.0,-16815.463,0.0,0.0,0.43222046
3120,-0.063368775,328.3592,296.7959,-0.063368775,328.35907,0.0,0.0,294.67636,233.75,329.26917,-0.00012729946,328.10294,327.61353,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,187200.0,-17362.082516154944,-8400.535,-8400.502,0.0,0.0,0.0,-16801.037,0.0,0.0,0.41635132
3135,-0.063368775,328.32037,296.7959,-0.063368775,328.3203,0.0,0.0,294.60876,233.82812,329.26917,-0.00012729946,328.10602,327.6178,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,188100.0,-17362.082516154944,-8390.203,-8390.1875,0.0,0.0,0.0,-16780.39,0.0,0.0,0.34875488
3150,-0.063368775,328.26852,296.7959,-0.063368775,328.26846,0.0,0.0,294.55792,234.0,329.26917,-0.00012729946,328.1073,327.62152,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,189000.0,-17362.082516154944,-8376.403,-8376.388,0.0,0.0,0.0,-16752.791,0.0,0.0,0.2979126
3165,-0.063368775,328.2022,296.7959,-0.063368775,328.20218,0.0,0.0,294.50867,234.17188,329.26917,-0.00012729946,328.1064,327.62454,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,189900.0,-17362.082516154944,-8358.754,-8358.746,0.0,0.0,0.0,-16717.5,0.0,0.0,0.24865723
3180,-0.063368775,328.12012,296.7959,-0.063368775,328.1201,0.0,0.0,294.46036,234.25,329.26917,-0.00012729946,328.10303,327.62677,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.30335,0.0,190800.0,-17362.082516154944,-8336.905,-8336.897,0.0,0.0,0.0,-16673.803,0.0,0.0,0.2003479
3195,-0.06336878,328.02066,296.79718,-0.06336878,328.02066,0.0,0.0,294.29446,234.17969,329.2274,-0.00012729946,328.09668,327.62808,1.0806046e-18,4.876344e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30336,0.0,191700.0,-17339.059993092575,-8310.095,-8310.095,0.0,0.0,0.0,-16620.19,0.0,0.0,0.034454346
3210,-0.06336886,327.90274,296.95905,-0.06336886,327.90274,0.0,0.0,294.1688,234.02083,323.3516,-0.00012729962,328.087,327.62833,-1.0157401e-18,1.5250728e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30344,0.0,192600.0,-14110.996937538634,-8235.64,-8235.64,0.0,0.0,0.0,-16471.28,0.0,0.0,-0.09121704
3225,-0.06336898,327.76505,296.8199,-0.06336898,327.76505,0.0,0.0,294.05692,233.85156,308.47427,-0.00012729988,328.0736,327.62735,-8.549442e-19,-7.9922594e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30357,0.0,193500.0,-6231.1293417042,-8236.046,-8236.046,0.0,0.0,0.0,-16472.092,0.0,0.0,-0.20309448
3240,-0.06336915,327.6068,295.8229,-0.06336915,327.6068,0.0,0.0,293.9393,233.75,297.43848,-0.0001273002,328.0561,327.62503,-4.2393663e-19,-1.6105245e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30375,0.0,194400.0,-863.7820367558113,-8459.3,-8459.3,0.0,0.0,0.0,-16918.6,0.0,0.0,-0.32070923
3255,20.353024,326.04828,294.18225,0.20135784,326.5048,13.126272,0.0,293.76813,233.70703,318.86447,0.02064551,326.02097,326.2417,0.9998157,2.133122e-17,1.0,0.0,2426755.0,0.0,343.15,343.15,-4258.7783,1.0,195300.0,2140223.5651100683,2723994.0,27335.268,2426755.0,0.0,13.126272,2751329.2,2426755.0,2426768.2,-0.49188232
3270,11.443766,310.4779,294.7667,11.443825,348.52493,6.0072174,5.857734,293.7191,233.67708,335.071,0.022989064,309.7726,348.38693,0.8070077,1.0,0.0,0.40758318,0.0,612663.7,343.15,343.15,-4150.312,1.0,196200.0,3891546.287708479,755140.8,2583839.5,0.0,612663.7,11.864952,3338980.2,612663.7,612675.56,-0.5409241
3285,11.050938,299.318,297.03308,11.050938,341.85635,5.7730713,5.629727,293.7963,233.6836,320.89157,0.022199865,299.44672,342.00958,0.9959371,1.0,1.0,1.0,2426755.0,1503162.5,343.15,343.15,-4148.7,1.0,197100.0,2224552.1220735325,106051.766,2080424.6,2426755.0,1503162.5,11.402798,2186476.5,3929917.5,3929929.0,-0.4637146
3300,10.0928955,335.49,298.40543,10.0928955,337.84952,5.2094173,5.0806136,293.90924,233.75,340.32254,0.020275285,335.67807,337.459,0.9991691,1.0,1.0,0.1124408,2426755.0,169016.8,343.15,343.15,-4143.4844,1.0,198000.0,3569502.121715004,1572020.6,1672041.4,2426755.0,169016.8,10.290031,3244062.0,2595771.8,2595782.0,-0.35076904
3315,10.48478,339.2464,298.9789,10.48478,345.58725,5.430282,5.295707,293.9342,233.85938,340.6731,0.02106253,339.22876,345.68204,0.9991691,1.0,1.0,0.4134291,2426755.0,621451.1,343.15,343.15,-4138.9683,1.0,198900.0,3688377.049105611,1773222.1,2052448.4,2426755.0,621451.1,10.725989,3825670.5,3048206.0,3048216.8,-0.32580566
3330,11.818445,340.00507,299.46182,11.818446,343.22842,6.247155,6.091522,293.9796,233.97917,341.06805,0.023741687,340.0102,343.21457,0.9991691,1.0,1.0,0.3326356,2426755.0,500005.38,343.15,343.15,-4162.381,1.0,199800.0,4148768.896576178,2012464.0,2172463.5,2426755.0,500005.38,12.338677,4184927.5,2926760.5,2926772.8,-0.2803955
3345,10.858239,341.6935,299.65625,10.858239,343.28403,5.676322,5.535729,294.03445,234.10938,341.9293,0.02181276,341.91208,343.36136,0.9991691,1.0,1.0,0.329008,2426755.0,494552.5,343.15,343.15,-4161.5303,1.0,200700.0,3872784.9926234283,1917092.8,1989627.5,2426755.0,494552.5,11.212051,3906720.2,2921307.5,2921318.8,-0.22555542
3360,11.282218,343.6511,299.58353,11.282218,343.05386,5.91984,5.7727785,294.0877,234.25,343.18106,0.022664476,343.67172,343.0532,0.9991691,1.0,0.9640891,0.2859353,2339608.0,429807.22,343.15,343.15,-4156.581,1.0,201600.0,4150084.15577895,2088155.5,2059855.6,2339608.0,429807.22,11.692618,4148011.0,2769415.2,2769427.0,-0.17230225
3375,11.907026,344.66534,299.31378,11.907027,343.9228,6.2934856,6.1365185,294.1627,234.4,343.83118,0.023919635,344.67657,343.9356,0.9991691,1.0,0.90512115,0.27354875,2196507.2,411188.22,343.15,343.15,-4157.5117,1.0,202500.0,4472327.238516937,2268009.5,2230875.0,2196507.2,411188.22,12.430004,4498884.5,2607695.5,2607708.0,-0.09732056
3390,10.7785225,344.42566,298.86826,10.7785225,342.96332,5.6162863,5.477079,294.2224,234.55417,343.79953,0.021652618,344.43137,342.939,0.9991691,1.0,0.7406082,0.18771246,1797274.6,282162.34,340.928,340.928,-4151.0137,1.0,203400.0,4086094.9086362324,2062374.2,1996174.4,1797274.6,282162.34,11.093365,4058548.5,2079437.0,2079448.1,-0.037597656
3405,11.068097,339.40594,298.38702,11.068097,338.31384,5.796883,5.6531,294.2554,234.70625,339.88834,0.022234337,339.3606,338.27905,0.9991691,1.0,0.5819542,0.14662324,1412260.1,220398.55,337.595,337.595,-4159.2715,1.0,204300.0,3875567.5535678053,1906805.9,1856038.4,1412260.1,220398.55,11.449984,3762844.2,1632658.6,1632670.1,-0.0046081543
3420,10.854383,335.49725,297.98706,10.854383,335.14752,5.6644506,5.524038,294.2562,234.85,336.02786,0.021805014,335.5277,335.13388,0.9991691,1.0,0.5300641,0.13746692,1286335.8,206635.11,334.262,334.262,-4153.973,1.0,205200.0,3483816.9986391906,1710030.0,1694086.4,1286335.8,206635.11,11.188488,3404116.5,1492970.9,1492982.1,-0.0038146973
3435,11.002744,332.3628,297.7244,11.002744,331.6347,5.773824,5.6308537,294.23373,234.97969,331.93777,0.022103049,332.36356,331.62744,0.9991691,1.0,0.5030709,0.13451603,1220829.8,202199.45,330.929,330.929,-4171.244,1.0,206100.0,3176123.9397957977,1600693.1,1567047.0,1220829.8,202199.45,11.404678,3167740.0,1423029.2,1423040.6,-0.026275635
3450,11.336837,328.99442,297.62125,11.336838,328.44406,5.9300256,5.782393,294.1982,235.1,328.91003,0.022774199,329.00958,328.43387,0.9991691,1.0,0.49682862,0.14316039,1205681.2,215193.31,329.263,329.263,-4139.9336,1.0,207000.0,2992823.742400276,1493824.5,1467619.6,1205681.2,215193.31,11.712419,2961444.0,1420874.5,1420886.2,-0.061798096
3465,11.70946,329.44055,297.66922,11.709461,330.32214,6.1979895,6.0438924,294.15793,235.2203,328.79587,0.023522751,329.47433,330.36884,0.9991691,1.0,0.64962554,0.23535913,1576482.0,353783.0,330.931,330.931,-4174.067,1.0,207900.0,3075174.487586969,1562505.6,1605862.2,1576482.0,353783.0,12.241882,3168368.0,1930265.0,1930277.2,-0.1020813
3480,11.60229,331.82227,297.83978,11.60229,332.1588,6.1156974,5.963534,294.1292,235.35,331.44788,0.02330746,331.82697,332.16757,0.9991691,1.0,0.73609024,0.23942518,1786310.6,359894.94,332.599,332.599,-4160.7925,1.0,208800.0,3289940.9347577374,1655953.4,1672353.2,1786310.6,359894.94,12.079231,3328306.5,2146205.5,2146217.5,-0.13079834
3495,10.858065,332.7835,298.12753,10.858065,333.66223,5.6726136,5.5320687,294.12027,235.49532,333.39166,0.02181241,332.89566,333.70056,0.9991691,1.0,0.8080248,0.2654678,1960878.2,399041.22,334.267,334.267,-4158.695,1.0,209700.0,3230621.6226434116,1580446.6,1620519.8,1960878.2,399041.22,11.204682,3200966.5,2359919.5,2359930.8,-0.13973999
3510,12.425737,336.47232,298.44788,12.425737,336.16412,6.5853443,6.4202023,294.13492,235.65,335.30142,0.024961656,336.48422,336.19308,0.9991691,1.0,0.8496572,0.27811,2061909.9,418044.53,335.935,335.935,-4143.0947,1.0,210600.0,3863687.2667320743,1984423.4,1968339.2,2061909.9,418044.53,13.005547,3952762.5,2479954.5,2479967.5,-0.12509155
3525,12.292381,336.4205,298.66846,12.292381,336.79675,6.54423,6.3807735,294.16272,235.80469,336.6122,0.024693761,336.38824,336.7934,0.9991691,1.0,0.8745176,0.28294262,2122240.0,425308.75,337.603,337.603,-4170.291,1.0,211500.0,3935290.9909130405,1949062.6,1968487.6,2122240.0,425308.75,12.925003,3917550.2,2547548.8,2547561.8,-0.09729004
3540,11.094191,339.35483,298.73868,11.094191,339.37167,5.821159,5.6768603,294.20062,235.95,339.1033,0.022286754,339.32495,339.36548,0.9991691,1.0,0.85411024,0.26740456,2072716.4,401952.47,339.271,339.271,-4166.1035,1.0,212400.0,3778305.0900438866,1892534.0,1893318.9,2072716.4,401952.47,11.498019,3785853.0,2474668.8,2474680.2,-0.059387207
3555,11.3873625,340.80646,298.66327,11.3873625,340.6463,5.967514,5.818995,294.24097,236.08136,340.2897,0.022875698,340.8571,340.6797,0.9991691,1.0,0.8483751,0.27205768,2058798.4,408946.9,340.939,340.939,-4145.641,1.0,213300.0,3999381.7594740335,2015579.0,2007919.2,2058798.4,408946.9,11.786509,4023498.2,2467745.2,2467757.0,-0.019042969
3570,11.19685,342.56586,298.45966,11.19685,342.44638,5.862388,5.7167435,294.28644,236.20447,342.20822,0.022492984,342.6006,342.46512,0.9991691,1.0,0.80448186,0.24009863,1952280.4,360907.25,340.94,340.94,-4151.278,1.0,214200.0,4132950.365364843,2074172.1,2068553.6,1952280.4,360907.25,11.579132,4142725.8,2313187.5,2313199.0,0.026428223
3585,10.801291,340.14746,298.1695,10.801291,338.568,5.6389832,5.49931,294.32288,236.32533,340.1767,0.02169836,340.13913,338.53116,0.9991691,1.0,0.6244219,0.14804128,1515319.0,222530.1,337.607,337.607,-4158.4277,1.0,215100.0,3828246.9523480358,1904348.4,1832695.1,1515319.0,222530.1,11.138293,3737043.5,1737849.1,1737860.2,0.06286621
3600,10.891587,335.21805,297.84286,10.891587,335.01755,5.7162647,5.574904,294.34128,236.45,336.45383,0.021879751,335.12814,334.96265,0.9991691,1.0,0.50673354,0.12654454,1229718.1,190216.98,334.274,334.274,-4177.4854,1.0,216000.0,3548152.614859737,1709715.4,1700543.5,1229718.1,190216.98,11.291168,3410259.0,1419935.1,1419946.4,0.08126831
3615,11.185852,330.23126,297.5637,11.185852,331.045,5.8887696,5.74288,294.32214,236.59029,332.61313,0.022470891,330.2889,331.01807,0.9991691,1.0,0.46747494,0.117142685,1134447.1,176084.5,330.941,330.941,-4176.3247,1.0,216900.0,3307886.938819138,1534741.4,1572971.9,1134447.1,176084.5,11.631649,3107713.2,1310531.6,1310543.2,0.06213379
3630,11.200417,327.82468,297.3886,11.200417,327.9824,5.8605976,5.714947,294.28915,236.74553,328.86313,0.022500148,327.9003,327.97522,0.9991691,1.0,0.4406805,0.11273224,1069423.6,169454.88,327.608,327.608,-4148.314,1.0,217800.0,2974361.5044534975,1431765.8,1439185.0,1069423.6,169454.88,11.575544,2870950.8,1238878.5,1238890.1,0.029144287
3645,15.362617,324.4378,297.34555,15.362617,324.63864,8.433641,8.215493,294.2449,236.90302,325.50024,0.030861454,324.28928,324.57013,0.9991691,1.0,0.42587534,0.11006054,1033495.06,165438.88,324.275,324.275,-4150.51,1.0,218700.0,3649358.092415707,1748073.2,1761031.8,1033495.06,165438.88,16.649136,3509105.0,1198934.0,1198950.6,-0.015106201
3660,11.239372,323.74432,297.42023,11.239373,324.73352,5.888606,5.7422867,294.1989,237.05,324.0151,0.022578407,323.84518,324.79822,0.9991691,1.0,0.546537,0.2035691,1326311.4,305997.4,325.943,325.943,-4152.12,1.0,219600.0,2521974.032230105,1242638.5,1289334.0,1326311.4,305997.4,11.630893,2531972.5,1632308.8,1632320.4,-0.06109619
3675,11.00673,326.0362,297.5657,11.00673,326.95737,5.7516575,5.608936,294.16882,237.14554,326.39743,0.022111058,326.17572,326.99857,0.9991691,1.0,0.6531907,0.21583016,1585133.8,324427.8,327.611,327.611,-4152.2393,1.0,220500.0,2677499.8918393976,1316141.4,1358725.6,1585133.8,324427.8,11.360594,2674867.0,1909561.5,1909572.9,-0.09118652
3690,10.913986,328.09265,297.7721,10.913986,328.64117,5.720661,5.5790677,294.15958,237.16728,328.20685,0.021924747,328.194,328.68164,0.9991691,1.0,0.7029108,0.23400648,1705792.1,351749.75,329.279,329.279,-4170.5938,1.0,221400.0,2802551.9482247774,1389856.1,1414999.8,1705792.1,351749.75,11.299728,2804856.0,2057541.9,2057553.1,-0.10043335
3705,13.282894,330.73532,298.02286,13.282894,330.7262,7.0747914,6.8956337,294.16986,237.13037,329.96368,0.026683569,330.7043,330.73337,0.9991691,1.0,0.7359108,0.24243568,1785875.1,364420.22,330.947,330.947,-4121.5264,1.0,222300.0,3579640.0253646425,1824968.0,1824459.0,1785875.1,364420.22,13.970425,3649427.0,2150295.2,2150309.2,-0.090148926
3720,12.705489,332.35098,298.2158,12.705489,332.30862,6.79248,6.6222153,294.19476,237.05,331.57635,0.02552364,332.27274,332.30136,0.9991691,1.0,0.7684635,0.252694,1864872.5,379840.16,332.615,332.615,-4167.961,1.0,223200.0,3576228.865348412,1821558.1,1819297.8,1864872.5,379840.16,13.414696,3640856.0,2244712.8,2244726.2,-0.06524658
3735,10.919369,334.36545,298.2934,10.919369,334.17844,5.695736,5.5544147,294.2246,236.8493,333.84155,0.021935562,334.3986,334.19965,0.9991691,1.0,0.7504109,0.23957245,1821063.4,360116.3,334.283,334.283,-4148.6333,1.0,224100.0,3275028.8947037235,1654312.9,1645736.2,1821063.4,360116.3,11.250151,3300049.0,2181179.8,2181191.0,-0.03540039
3750,11.739677,335.87936,298.2575,11.739678,335.62936,6.157521,6.0036874,294.26117,236.52022,334.77243,0.023583453,335.9768,335.68646,0.9991691,1.0,0.77946824,0.25771233,1891578.5,387383.5,335.951,335.951,-4131.655,1.0,225000.0,3616821.5078199636,1855007.5,1842681.0,1891578.5,387383.5,12.161208,3697688.5,2278962.0,2278974.2,0.001159668
3765,11.068084,337.29898,298.1236,11.068084,337.23477,5.8005223,5.6566935,294.29416,236.18102,337.10947,0.02223431,337.2894,337.2352,0.9991691,1.0,0.71682876,0.21276651,1739567.8,319822.62,335.952,335.952,-4162.0815,1.0,225900.0,3640660.4067295347,1821105.1,1818120.2,1739567.8,319822.62,11.457216,3639225.5,2059390.4,2059401.9,0.03414917
3780,11.096238,334.55887,297.93277,11.096238,333.55127,5.799733,5.6556892,294.32205,235.95,335.32474,0.022290869,334.54315,333.5059,0.9991691,1.0,0.56630135,0.13282998,1374274.6,199665.03,332.619,332.619,-4148.71,1.0,226800.0,3500697.6626930283,1706930.0,1659971.6,1374274.6,199665.03,11.455422,3366901.5,1573939.6,1573951.1,0.062042236
3795,11.147968,331.13388,297.71524,11.147968,330.35446,5.8324804,5.687608,294.33182,235.90811,331.29395,0.022394786,331.08728,330.3262,0.9991691,1.0,0.4584114,0.11658338,1112452.1,175243.75,329.286,329.286,-4150.456,1.0,227700.0,3158349.1691403994,1564709.9,1528216.2,1112452.1,175243.75,11.520088,3092926.0,1287695.9,1287707.4,0.07180786
3810,11.262695,326.94586,297.51404,11.262695,326.45917,5.8904495,5.7439184,294.31506,235.97578,327.03384,0.022625258,326.98892,326.45694,0.9991691,1.0,0.42142963,0.10890096,1022706.44,163695.83,325.953,325.953,-4143.0894,1.0,228600.0,2805151.5679455292,1392223.0,1369200.8,1022706.44,163695.83,11.634368,2761423.8,1186402.2,1186413.9,0.05505371
3825,11.929424,323.06485,297.38303,11.929424,323.07837,6.2871313,6.1300564,294.27676,236.03056,323.97687,0.023964629,323.0542,323.04755,0.9991691,1.0,0.3881782,0.09684903,942013.3,145579.83,322.62,322.62,-4143.4233,1.0,229500.0,2676708.4480628,1286751.4,1287428.8,942013.3,145579.83,12.417188,2574180.0,1087593.1,1087605.5,0.01675415
3840,10.959406,322.30377,297.3634,10.959406,323.13217,5.745819,5.603547,294.22375,235.95,322.25214,0.02201599,322.3155,323.17136,0.9991691,1.0,0.49971968,0.19011301,1212697.2,285770.72,324.288,324.288,-4169.3438,1.0,230400.0,2301390.4704877175,1147992.8,1186123.6,1212697.2,285770.72,11.349366,2334116.5,1498468.0,1498479.4,-0.036254883
