minute,boiler1_flowrate,boiler1_supply_temp,radiator_return_temp,boiler2_flowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,t
4395,-0.00014897528,328.00143,322.0747,-0.00014897528,324.8705,18.31894,-5.0764976,297.3509,270.35,326.11075,0.00029795055,328.3541,324.82562,1.0,1.0,0.9354839,0.0,14032.258,0.0,325.15,325.15,263729.0
4396,-0.00014520498,332.89078,321.48206,-0.00014520498,324.23337,6.3317533,-2.5704713,297.30878,270.35,326.3342,0.00029040995,333.1623,324.19037,1.0,1.0,1.0,0.0,15000.0,0.0,325.15,325.15,263789.1
4397,-0.00014391022,336.0113,320.85672,-0.00014308041,323.6206,2.5194228,-0.1407455,297.26328,270.35,327.49838,0.00028699063,336.17792,323.57883,1.0,0.99415964,1.0,0.0,15000.0,0.0,325.15,325.15,263849.84
4398,-0.0001585781,337.68878,320.2461,-9.2878145e-05,323.1125,1.5364645,0.7164502,297.21713,270.35,328.60464,0.00025145625,337.74484,323.07092,1.0,0.60090446,1.0,0.0,15000.0,0.0,325.15,325.15,263908.97
4399,-0.00022618027,336.93866,319.61615,-1.4177337e-05,322.91177,2.3031933,1.8610263,297.1684,270.35,329.81058,0.0002403576,336.8375,322.8674,1.0,0.06711602,1.0,0.0,15000.0,0.0,325.15,325.15,263969.7
4400,-0.00027143513,334.09747,319.04932,-4.043623e-06,322.88342,3.5013397,3.2209325,297.12018,270.35,332.32074,0.00027547873,333.9926,322.8357,1.0,0.014707728,1.0,0.0,15000.0,0.0,325.15,325.15,264029.12
4401,-0.00027498754,331.90747,318.55173,-4.060857e-06,322.8632,3.5852842,3.3970912,297.0726,270.35,333.90833,0.0002790484,331.8497,322.81052,1.0,0.014575195,1.0,0.0,15000.0,0.0,325.15,325.15,264089.5
4402,-0.00027566965,330.69757,318.13773,-4.070916e-06,322.84082,3.5995631,3.4349673,297.02762,270.35,333.1864,0.00027974058,330.66275,322.7822,1.0,0.014575144,1.0,0.0,15000.0,0.0,325.15,325.15,264149.6
4403,-0.00027747685,329.894,317.82602,-4.097604e-06,322.81586,3.6677828,3.5059433,296.98486,270.35,331.8149,0.00028157447,329.86908,322.7506,1.0,0.014575144,1.0,0.0,15000.0,0.0,325.15,325.15,264209.5
4404,-0.00027831606,329.30624,317.62628,-4.109997e-06,322.7879,3.7004337,3.538546,296.94345,270.35,330.66687,0.00028242604,329.28833,322.716,1.0,0.014575144,1.0,0.0,15000.0,0.0,325.15,325.15,264269.7
4405,-0.00027873207,328.89478,317.5365,-4.1161406e-06,322.7575,3.716886,3.554601,296.90326,270.35,329.83945,0.00028284822,328.8826,322.67972,1.0,0.014575144,1.0,0.0,15000.0,0.0,325.15,325.15,264329.5
4406,-0.00027898717,326.0647,317.53635,-4.1199078e-06,322.72507,3.7270617,3.5644064,296.86383,270.35,329.22733,0.00028310707,325.8679,322.64267,1.0,0.014575144,0.08196721,0.0,1229.5082,0.0,317.80573,317.80573,264389.1
4407,-0.00027913292,321.55072,317.5987,-4.1220596e-06,322.69052,3.7328966,3.570004,296.824,270.35,327.8999,0.00028325498,321.44513,322.60495,1.0,0.014575144,0.0,0.0,0.0,0.0,317.15,317.15,264449.56
4408,-0.00027525157,319.5795,317.68954,-4.0647424e-06,322.65555,9.099547,-0.940686,296.78427,270.35,324.8691,0.00027931633,319.53275,322.56808,1.0,0.014575144,0.0,0.0,0.0,0.0,317.15,317.15,264509.1
4409,-0.00025207186,318.71286,317.73358,-3.7224356e-06,322.6214,56.2711,-13.940943,296.74142,270.35,321.63245,0.0002557943,318.6905,322.53268,1.0,0.014575144,0.0,0.0,0.0,0.0,317.15,317.15,264570.16
4410,-0.00028865217,318.28073,317.7724,-4.2626357e-06,322.5864,20.861557,-0.66469634,296.6963,270.35,320.06018,0.0002929148,318.26907,322.4966,1.0,0.014575144,0.0,0.0,0.0,0.0,315.15,315.15,264629.66
4411,-0.00028150473,318.05002,317.80383,-4.1570856e-06,322.5487,8.78382,-0.0032550376,296.64703,270.35,319.05667,0.0002856618,318.0447,322.45807,1.0,0.014575144,0.0,0.0,0.0,0.0,315.15,315.15,264689.5
4412,-0.00027894982,317.9395,317.73145,-4.119356e-06,322.5119,8.236431,-3.8323462e-05,296.594,270.35,318.4545,0.00028306918,317.9362,322.4208,1.0,0.014575144,0.0,0.0,0.0,0.0,315.15,315.15,264749.06
4413,-0.00027975647,317.8415,317.55426,-4.1312683e-06,322.47424,8.2999115,-6.262623e-07,296.53604,270.35,318.18637,0.00028388773,317.83746,322.38254,1.0,0.014575144,0.0,0.0,0.0,0.0,315.15,315.15,264809.62
4414,-0.00027954788,317.70148,317.26636,-4.128188e-06,322.43616,8.281171,-9.481228e-09,296.4741,270.35,318.0479,0.00028367605,317.6953,322.3431,1.0,0.014575144,0.0,0.0,0.0,0.0,315.15,315.15,264870.28
4415,-0.00027941263,317.49472,316.88516,-4.126191e-06,322.39822,8.269155,-1.4212015e-10,296.4102,270.35,317.91568,0.00028353883,317.48566,322.30286,1.0,0.014575144,0.0,0.0,0.0,0.0,313.15,313.15,264929.5
4416,-0.00027937893,317.2007,316.41562,-4.125693e-06,322.3586,8.266162,-1.9542013e-12,296.34238,270.35,317.73645,0.00028350463,317.1885,322.25952,1.0,0.014575144,0.0,0.0,0.0,0.0,313.15,313.15,264989.5
4417,-0.00027935288,316.82254,315.88583,-4.1253084e-06,322.31717,8.263849,-2.5641481e-14,296.27176,270.35,317.48935,0.00028347818,316.80746,322.21292,1.0,0.014575144,0.0,0.0,0.0,0.0,313.15,313.15,265049.5
4418,-0.00027933664,316.37198,315.32132,-4.1250687e-06,322.27338,8.26241,-3.1003873e-16,296.19867,270.35,317.16696,0.00028346173,316.35455,322.16263,1.0,0.014575144,0.0,0.0,0.0,0.0,313.15,313.15,265109.5
4419,-0.00027932803,315.863,314.74106,-4.1249414e-06,322.22626,8.261644,-3.8803427e-18,296.12277,270.35,316.76996,0.00028345297,315.84402,322.10782,1.0,0.014575144,0.0,0.0,0.0,0.0,313.15,313.15,265170.0
4420,-0.00027920477,315.32047,314.16934,-4.123121e-06,322.1758,8.411949,-4.5551437e-20,296.0449,270.35,316.31326,0.0002833279,315.30063,322.0488,1.0,0.014575144,0.0,0.0,0.0,0.0,311.15,311.15,265230.47
4421,-0.00021040752,314.84317,313.63126,-3.1071572e-06,322.12976,97.87112,-0.0065812697,295.96674,270.35,316.0044,0.00021351468,314.8229,321.995,1.0,0.014575144,0.0,0.0,0.0,0.0,311.15,311.15,265289.75
4422,-0.00023666862,314.394,313.10477,-3.4949683e-06,322.0858,97.846214,-10.677766,295.8868,270.35,315.6513,0.00024016359,314.37244,321.94357,1.0,0.014575144,0.0,0.0,0.0,0.0,311.15,311.15,265349.12
4423,-0.00027885978,313.83063,312.60773,-4.118026e-06,322.0301,55.660583,-24.729586,295.80435,270.35,315.095,0.0002829778,313.80875,321.87854,1.0,0.014575144,0.0,0.0,0.0,0.0,311.15,311.15,265409.22
4424,-0.0002884571,313.23386,312.15323,-4.2597544e-06,321.96414,21.386946,-10.445708,295.72034,270.35,314.47534,0.00029271684,313.21405,321.8023,1.0,0.014575144,0.0,0.0,0.0,0.0,311.15,311.15,265469.5
4425,-0.0002826869,312.70834,311.7356,-4.1745434e-06,321.89468,8.364715,-0.5474547,295.6355,270.35,313.87012,0.00028686147,312.6908,321.72345,1.0,0.014575144,0.0,0.0,0.0,0.0,309.15,309.15,265529.5
4426,-0.00028097475,312.2427,311.34613,-4.149259e-06,321.8225,4.921737,2.5415673,295.54944,270.35,313.36963,0.000285124,312.22675,321.64276,1.0,0.014575144,0.0,0.0,0.0,0.0,309.15,309.15,265589.5
4427,-0.00028039722,311.8167,310.98047,-4.14073e-06,321.7472,4.0594983,3.3438501,295.4622,270.35,312.89905,0.00028453793,311.80194,321.5597,1.0,0.014575144,0.0,0.0,0.0,0.0,309.15,309.15,265649.5
4428,-0.00027991596,311.42084,310.6327,-4.1336234e-06,321.669,3.831351,3.5331898,295.37378,270.35,312.39398,0.00028404957,311.40698,321.47443,1.0,0.014575144,0.0,0.0,0.0,0.0,309.15,309.15,265709.5
4429,-0.00027964867,311.04752,310.2972,-4.129676e-06,321.58817,3.7696002,3.573851,295.28427,270.35,311.94324,0.00028377835,311.03436,321.38705,1.0,0.014575144,0.0,0.0,0.0,0.0,309.15,309.15,265769.5
4430,-0.00027950577,310.6917,309.9694,-4.127566e-06,321.5048,3.7516148,3.580591,295.19363,270.35,311.5413,0.00028363333,310.67908,321.29767,1.0,0.014575144,0.0,0.0,0.0,0.0,307.15,307.15,265829.5
4431,-0.0002794233,310.34903,309.64566,-4.126348e-06,321.4191,3.7454307,3.5802875,295.102,270.35,311.16913,0.00028354963,310.33682,321.2063,1.0,0.014575144,0.0,0.0,0.0,0.0,307.15,307.15,265889.5
4432,-0.00027937646,310.01538,309.32382,-4.1256562e-06,321.33118,3.7428772,3.57916,295.00937,270.35,310.81622,0.0002835021,310.00342,321.11307,1.0,0.014575144,0.0,0.0,0.0,0.0,307.15,307.15,265949.5
4433,-0.00027935012,309.68738,309.00278,-4.1252674e-06,321.24115,3.7416625,3.5783038,294.9158,270.35,310.47647,0.00028347538,309.6756,321.01794,1.0,0.014575144,0.0,0.0,0.0,0.0,307.15,307.15,266009.5
4434,-0.00027933522,309.36273,308.6825,-4.1250473e-06,321.14908,3.741029,3.577766,294.82144,270.35,310.14554,0.00028346025,309.35104,320.921,1.0,0.014575144,0.0,0.0,0.0,0.0,307.15,307.15,266069.5
4435,-0.00027932678,309.04025,308.3637,-4.1249227e-06,321.05505,3.7406816,3.5774498,294.7263,270.35,309.8203,0.0002834517,309.02863,320.8222,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266129.5
4436,-0.000279322,308.71964,308.04742,-4.1248522e-06,320.9591,3.740488,3.5772681,294.6304,270.35,309.49863,0.00028344686,308.70804,320.72162,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266189.5
4437,-0.0002793193,308.40118,307.73492,-4.124812e-06,320.8613,3.740379,3.5771646,294.5339,270.35,309.17938,0.0002834441,308.3897,320.6193,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266249.5
4438,-0.00027931776,308.0857,307.4273,-4.1247895e-06,320.76166,3.7403173,3.5771058,294.4368,270.35,308.8622,0.00028344255,308.07434,320.51523,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266309.5
4439,-0.00027931688,307.77408,307.12546,-4.1247768e-06,320.66025,3.7402825,3.5770724,294.33914,270.35,308.54745,0.00028344165,307.76288,320.4095,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266369.5
4440,-0.0002793164,307.4673,306.83002,-4.1247695e-06,320.5571,3.7402627,3.5770538,294.241,270.35,308.23578,0.00028344116,307.45627,320.30215,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266429.5
4441,-0.00027931613,307.16602,306.54123,-4.1247654e-06,320.45224,3.7402518,3.577043,294.14243,270.35,307.928,0.0002834409,307.1552,320.19327,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266489.5
4442,-0.00027931598,306.87076,306.2591,-4.124763e-06,320.3458,3.7402458,3.5770376,294.04346,270.35,307.62494,0.00028344075,306.8602,320.0829,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266549.5
4443,-0.0002793159,306.58188,305.9835,-4.124762e-06,320.2378,3.740243,3.5770347,293.9441,270.35,307.3273,0.00028344066,306.57153,319.9711,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266609.5
4444,-0.00027931586,306.2994,305.71402,-4.1247617e-06,320.12827,3.7402418,3.5770335,293.84442,270.35,307.03552,0.00028344063,306.2893,319.85797,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266669.5
4445,-0.00027931586,306.02322,305.45032,-4.1247617e-06,320.0173,3.7402415,3.5770333,293.74448,270.35,306.7499,0.00028344063,306.01334,319.74356,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266729.5
4446,-0.0002793159,305.75308,305.1919,-4.1247617e-06,319.90494,3.740242,3.5770338,293.64426,270.35,306.47055,0.00028344063,305.7434,319.6279,1.0,0.014575144,0.0,0.0,0.0,0.0,305.37,305.37,266789.5
4447,-0.00027931592,305.48904,304.93646,-4.124762e-06,319.7904,3.7402432,3.577035,293.54303,270.35,306.19525,0.00028344066,305.48495,319.51016,1.0,0.014575144,0.06568603,0.0,985.29047,0.0,305.37,305.37,266849.94
4448,-0.00027931595,305.6157,304.6873,-4.1247627e-06,319.6754,3.7402446,3.5770361,293.44232,270.35,305.9447,0.00028344072,305.61084,319.39215,1.0,0.014575144,0.04922561,0.0,738.38416,0.0,305.37,305.37,266909.97
4449,-0.00027931598,305.6271,304.4418,-4.1247636e-06,319.55896,3.7402463,3.5770378,293.34125,270.35,305.83267,0.00028344075,305.64493,319.2728,1.0,0.014575144,0.14518645,0.0,2177.7969,0.0,305.37,305.37,266970.12
4450,-0.00027931604,305.60608,304.20328,-4.1247645e-06,319.44284,3.7402482,3.5770397,293.24136,270.35,305.80743,0.0002834408,305.5976,319.15396,1.0,0.014575144,0.08068761,0.0,1210.3142,0.0,305.37,305.37,267029.53
4451,-0.0002793161,305.6032,303.96783,-4.124765e-06,319.32513,3.7402506,3.5770419,293.14108,270.35,305.80176,0.00028344087,305.61414,319.0337,1.0,0.014575144,0.15631475,0.0,2344.7212,0.0,305.37,305.37,267089.2
4452,-0.00027931615,305.59122,303.73514,-4.124766e-06,319.20526,3.740253,3.5770442,293.03998,270.35,305.79858,0.00028344092,305.59683,318.91135,1.0,0.014575144,0.15632243,0.0,2344.8364,0.0,305.37,305.37,267149.44
4453,-0.00027931624,305.58292,303.5107,-4.124767e-06,319.08524,3.7402556,3.5770469,292.93985,270.35,305.79486,0.000283441,305.58356,318.78906,1.0,0.014575144,0.18751706,0.0,2812.7559,0.0,305.37,305.37,267209.25
4454,-0.0002793163,305.5704,303.29395,-4.124768e-06,318.96368,3.7402585,3.5770495,292.83954,270.35,305.79022,0.00028344107,305.58615,318.66534,1.0,0.014575144,0.2687072,0.0,4030.608,0.0,305.37,305.37,267269.4
4455,-0.0002793164,305.60077,303.08795,-4.124769e-06,318.8411,3.7402613,3.5770524,292.73956,270.35,305.78513,0.00028344116,305.5975,318.54074,1.0,0.014575144,0.20313986,0.0,3047.0977,0.0,305.37,305.37,267329.66
4456,-0.00027931647,305.57053,302.8966,-4.1247704e-06,318.71872,3.7402644,3.5770552,292.64093,270.35,305.77985,0.00028344124,305.58325,318.4166,1.0,0.014575144,0.28360575,0.0,4254.0864,0.0,305.37,305.37,267389.38
4457,-0.00027931653,305.56216,302.71725,-4.1247717e-06,318.594,3.7402678,3.5770583,292.54156,270.35,305.7743,0.00028344133,305.56924,318.29022,1.0,0.014575144,0.30305094,0.0,4545.764,0.0,305.37,305.37,267449.94
4458,-0.00027931662,305.5657,302.55536,-4.124773e-06,318.47025,3.740271,3.5770617,292.44415,270.35,305.7688,0.0002834414,305.56433,318.16507,1.0,0.014575144,0.29234618,0.0,4385.193,0.0,305.37,305.37,267509.72
4459,-0.0002793167,305.56744,302.40912,-4.124774e-06,318.34634,3.7402744,3.5770648,292.34775,270.35,305.76334,0.0002834415,305.57318,318.04004,1.0,0.014575144,0.31819248,0.0,4772.8877,0.0,305.37,305.37,267569.3
4460,-0.0002793168,305.5687,302.2759,-4.1247754e-06,318.22043,3.740278,3.5770683,292.2509,270.35,305.7581,0.0002834416,305.58002,317.91327,1.0,0.014575144,0.3134673,0.0,4702.0093,0.0,305.37,305.37,267629.7
4461,-0.0002793169,305.56943,302.15707,-4.1247768e-06,318.0945,3.7402816,3.5770717,292.15503,270.35,305.75308,0.00028344168,305.57483,317.7867,1.0,0.014575144,0.30311036,0.0,4546.6553,0.0,305.37,305.37,267689.9
4462,-0.000279317,305.5648,302.05167,-4.124778e-06,317.96902,3.7402852,3.5770752,292.06052,270.35,305.74832,0.00028344177,305.56226,317.66092,1.0,0.014575144,0.30772436,0.0,4615.865,0.0,305.37,305.37,267749.84
4463,-0.0002793171,305.5547,301.95844,-4.1247795e-06,317.84457,3.740289,3.5770786,291.96765,270.35,305.7439,0.00028344186,305.55252,317.53638,1.0,0.014575144,0.3182313,0.0,4773.4697,0.0,305.37,305.37,267809.25
4464,-0.00027931717,305.54092,301.87436,-4.124781e-06,317.71893,3.7402925,3.5770822,291.87482,270.35,305.7397,0.00028344197,305.54654,317.41095,1.0,0.014575144,0.40301627,0.0,6045.244,0.0,305.37,305.37,267869.22
4465,-0.0002793173,305.56616,301.79846,-4.1247827e-06,317.59265,3.7402964,3.5770857,291.78226,270.35,305.73572,0.00028344206,305.5802,317.28506,1.0,0.014575144,0.3432836,0.0,5149.254,0.0,305.37,305.37,267929.56
4466,-0.00027931738,305.55402,301.7303,-4.124784e-06,317.4671,3.7403002,3.5770893,291.69098,270.35,305.732,0.00028344215,305.54422,317.16016,1.0,0.014575144,0.328125,0.0,4921.875,0.0,305.37,305.37,267989.66
4467,-0.00027931746,305.5348,301.66882,-4.1247854e-06,317.34283,3.7403038,3.577093,291.60132,270.35,305.7285,0.00028344226,305.53854,317.03665,1.0,0.014575144,0.38811213,0.0,5821.6816,0.0,305.37,305.37,268049.25
4468,-0.00027931758,305.56537,301.61194,-4.1247868e-06,317.2177,3.7403076,3.5770965,291.51172,270.35,305.72513,0.00028344235,305.57617,316.9125,1.0,0.014575144,0.35823008,0.0,5373.4517,0.0,305.37,305.37,268109.47
4469,-0.00027931767,305.54358,301.5595,-4.124788e-06,317.09332,3.7403114,3.5771,291.42322,270.35,305.7218,0.00028344244,305.5362,316.7892,1.0,0.014575144,0.36363953,0.0,5454.593,0.0,305.37,305.37,268169.5
4470,-0.00027931776,305.5484,301.5104,-4.1247895e-06,316.96893,3.740315,3.5771036,291.33527,270.35,305.7185,0.00028344255,305.5668,316.66602,1.0,0.014575144,0.41796052,0.0,6269.4077,0.0,305.37,305.37,268229.78
4471,-0.00027931784,305.55536,301.46466,-4.124791e-06,316.84625,3.7403188,3.5771072,291.24905,270.35,305.71548,0.00028344264,305.54898,316.54468,1.0,0.014575144,0.34851182,0.0,5227.6772,0.0,305.37,305.37,268289.5
4472,-0.00027931793,305.53333,301.421,-4.124792e-06,316.72327,3.7403224,3.5771105,291.16318,270.35,305.71274,0.00028344273,305.54364,316.42307,1.0,0.014575144,0.44120362,0.0,6618.0547,0.0,305.37,305.37,268349.6
4473,-0.00027931805,305.55994,301.3793,-4.1247936e-06,316.601,3.740326,3.5771139,291.07825,270.35,305.71,0.00028344282,305.55856,316.30228,1.0,0.014575144,0.348508,0.0,5227.62,0.0,305.37,305.37,268409.66
4474,-0.00027931813,305.52725,301.3395,-4.124795e-06,316.48016,3.7403295,3.5771174,290.99478,270.35,305.70728,0.00028344293,305.52954,316.18292,1.0,0.014575144,0.4477806,0.0,6716.709,0.0,305.37,305.37,268469.28
4475,-0.00027931822,305.56082,301.3008,-4.1247963e-06,316.35922,3.7403328,3.5771205,290.91165,270.35,305.70453,0.00028344302,305.56586,316.0635,1.0,0.014575144,0.37313512,0.0,5597.027,0.0,305.37,305.37,268529.3
4476,-0.0002793183,305.5281,301.26297,-4.1247977e-06,316.238,3.7403364,3.5771239,290.8288,270.35,305.7018,0.0002834431,305.53024,315.9439,1.0,0.014575144,0.42427137,0.0,6364.0703,0.0,305.37,305.37,268589.75
4477,-0.0002793184,305.55933,301.22662,-4.124799e-06,316.1192,3.7403398,3.5771272,290.748,270.35,305.69922,0.0002834432,305.56473,315.8267,1.0,0.014575144,0.3880597,0.0,5820.8955,0.0,305.37,305.37,268649.3
4478,-0.00027931848,305.52682,301.19077,-4.1248e-06,315.9999,3.7403429,3.5771303,290.66727,270.35,305.69672,0.00028344328,305.52917,315.70898,1.0,0.014575144,0.42429188,0.0,6364.378,0.0,305.37,305.37,268709.47
4479,-0.00027931854,305.55786,301.1558,-4.1248013e-06,315.88196,3.7403462,3.5771334,290.58783,270.35,305.69427,0.00028344337,305.5621,315.59265,1.0,0.014575144,0.3881025,0.0,5821.5376,0.0,305.37,305.37,268769.28
4480,-0.00027931863,305.52374,301.12134,-4.1248027e-06,315.7643,3.7403493,3.5771363,290.509,270.35,305.69186,0.00028344343,305.52744,315.47665,1.0,0.014575144,0.4627245,0.0,6940.8677,0.0,305.37,305.37,268829.25
4481,-0.00027931872,305.5548,301.0875,-4.1248036e-06,315.64746,3.7403524,3.5771394,290.43106,270.35,305.6894,0.0002834435,305.55438,315.36148,1.0,0.014575144,0.37318775,0.0,5597.816,0.0,305.37,305.37,268889.16
4482,-0.0002793188,305.52832,301.05374,-4.124805e-06,315.5299,3.7403555,3.5771422,290.35306,270.35,305.68683,0.0002834436,305.53882,315.24557,1.0,0.014575144,0.46972594,0.0,7045.889,0.0,305.37,305.37,268949.8
4483,-0.00027931886,305.5432,301.02078,-4.124806e-06,315.41403,3.7403584,3.577145,290.2765,270.35,305.68436,0.00028344366,305.53226,315.13135,1.0,0.014575144,0.37313747,0.0,5597.062,0.0,305.37,305.37,269009.9
4484,-0.00027931895,305.5374,300.98834,-4.124807e-06,315.2993,3.7403612,3.5771477,290.20105,270.35,305.68195,0.00028344375,305.55328,315.01825,1.0,0.014575144,0.4776539,0.0,7164.808,0.0,305.37,305.37,269069.78
4485,-0.000279319,305.53067,300.9563,-4.124808e-06,315.18515,3.740364,3.5771503,290.12637,270.35,305.67957,0.0002834438,305.51926,314.90573,1.0,0.014575144,0.40300277,0.0,6045.0415,0.0,305.37,305.37,269129.7
4486,-0.00027931907,305.54984,300.92456,-4.124809e-06,315.07132,3.7403667,3.577153,290.05222,270.35,305.67715,0.0002834439,305.56485,314.79358,1.0,0.014575144,0.43939394,0.0,6590.909,0.0,305.37,305.37,269189.78
4487,-0.00027931915,305.52023,300.8934,-4.12481e-06,314.959,3.7403693,3.5771554,289.9794,270.35,305.67477,0.00028344395,305.5157,314.68286,1.0,0.014575144,0.4627141,0.0,6940.7114,0.0,305.37,305.37,269249.44
4488,-0.0002793192,305.55145,300.8625,-4.124811e-06,314.847,3.740372,3.577158,289.90714,270.35,305.67245,0.000283444,305.5554,314.57248,1.0,0.014575144,0.40300453,0.0,6045.068,0.0,305.37,305.37,269309.28
4489,-0.00027931927,305.5226,300.83167,-4.1248118e-06,314.73474,3.7403743,3.5771604,289.83502,270.35,305.67026,0.0002834441,305.53116,314.46188,1.0,0.014575144,0.48531273,0.0,7279.691,0.0,305.37,305.37,269369.62
4490,-0.00027931933,305.53812,300.80118,-4.1248127e-06,314.62323,3.7403767,3.5771625,289.76376,270.35,305.66812,0.00028344415,305.52655,314.352,1.0,0.014575144,0.38809317,0.0,5821.3975,0.0,305.37,305.37,269429.9
4491,-0.00027931939,305.5369,300.77124,-4.1248136e-06,314.51324,3.740379,3.577165,289.69376,270.35,305.6659,0.0002834442,305.55225,314.24362,1.0,0.014575144,0.47763348,0.0,7164.5024,0.0,305.37,305.37,269489.72
4492,-0.00027931944,305.52112,300.7416,-4.1248145e-06,314.40384,3.7403815,3.577167,289.62445,270.35,305.66364,0.00028344427,305.51257,314.13583,1.0,0.014575144,0.44777566,0.0,6716.635,0.0,305.37,305.37,269549.56
4493,-0.0002793195,305.54758,300.71228,-4.1248154e-06,314.29517,3.7403836,3.5771692,289.55594,270.35,305.66144,0.00028344433,305.5545,314.02875,1.0,0.014575144,0.417925,0.0,6268.875,0.0,305.37,305.37,269609.38
4494,-0.00027931956,305.51895,300.683,-4.1248163e-06,314.1863,3.7403858,3.577171,289.4876,270.35,305.65918,0.0002834444,305.52512,313.92148,1.0,0.014575144,0.48534378,0.0,7280.1567,0.0,305.37,305.37,269669.66
4495,-0.00027931962,305.53522,300.65408,-4.124817e-06,314.0782,3.740388,3.5771732,289.42004,270.35,305.65692,0.00028344445,305.52383,313.81494,1.0,0.014575144,0.4179185,0.0,6268.7773,0.0,305.37,305.37,269729.9
4496,-0.00027931968,305.53543,300.62567,-4.1248177e-06,313.97147,3.7403898,3.5771751,289.3537,270.35,305.65472,0.0002834445,305.55005,313.7098,1.0,0.014575144,0.4776375,0.0,7164.5625,0.0,305.37,305.37,269789.7
4497,-0.00027931973,305.51642,300.5975,-4.1248186e-06,313.8654,3.7403917,3.5771768,289.28802,270.35,305.6526,0.00028344453,305.50952,313.6053,1.0,0.014575144,0.47763693,0.0,7164.554,0.0,305.37,305.37,269849.5
4498,-0.00027931976,305.54294,300.5698,-4.124819e-06,313.7606,3.7403936,3.5771787,289.22342,270.35,305.65048,0.0002834446,305.54358,313.50204,1.0,0.014575144,0.42425412,0.0,6363.812,0.0,305.37,305.37,269908.94
4499,-0.00027931982,305.52005,300.54184,-4.12482e-06,313.65445,3.7403955,3.5771804,289.15833,270.35,305.64832,0.00028344465,305.5295,313.39746,1.0,0.014575144,0.51473254,0.0,7720.988,0.0,305.37,305.37,269969.5
4500,-0.00027931985,305.52252,300.51447,-4.1248204e-06,313.55002,3.7403972,3.577182,289.09454,270.34985,305.64615,0.00028344468,305.5077,313.2946,1.0,0.014575144,0.43941823,0.0,6591.2734,0.0,305.37,305.37,270029.47
4501,-0.0002793199,305.53973,300.4873,-4.1248213e-06,313.44604,3.740399,3.5771837,289.03134,270.34906,305.64404,0.00028344474,305.55017,313.19217,1.0,0.014575144,0.47761193,0.0,7164.179,0.0,305.37,305.37,270089.5
4502,-0.00027931994,305.51163,300.4605,-4.1248218e-06,313.34317,3.7404006,3.5771854,288.96906,270.34747,305.642,0.00028344477,305.51144,313.09082,1.0,0.014575144,0.4925986,0.0,7388.979,0.0,305.37,305.37,270149.3
4503,-0.00027932,305.5348,300.4338,-4.1248227e-06,313.24017,3.7404022,3.5771868,288.907,270.3451,305.63998,0.00028344482,305.52728,312.98938,1.0,0.014575144,0.41180632,0.0,6177.0947,0.0,305.37,305.37,270209.5
4504,-0.00027932003,305.53018,300.40735,-4.124823e-06,313.13785,3.7404037,3.5771883,288.84558,270.34198,305.63785,0.00028344485,305.54425,312.88855,1.0,0.014575144,0.50749207,0.0,7612.3813,0.0,305.37,305.37,270269.72
4505,-0.00027932005,305.51224,300.38135,-4.1248236e-06,313.03683,3.740405,3.5771897,288.78522,270.33817,305.63577,0.00028344488,305.50522,312.78906,1.0,0.014575144,0.49255633,0.0,7388.3447,0.0,305.37,305.37,270329.5
4506,-0.0002793201,305.53998,300.35562,-4.124824e-06,312.93646,3.7404065,3.577191,288.7255,270.3337,305.63376,0.00028344494,305.54053,312.6902,1.0,0.014575144,0.44777012,0.0,6716.552,0.0,305.37,305.37,270389.25
4507,-0.00027932014,305.51868,300.32993,-4.1248245e-06,312.83597,3.740408,3.5771925,288.66592,270.32855,305.6317,0.00028344497,305.5289,312.59122,1.0,0.014575144,0.5294324,0.0,7941.4863,0.0,305.37,305.37,270449.44
4508,-0.00027932017,305.51636,300.3045,-4.1248254e-06,312.7361,3.7404094,3.5771937,288.60693,270.32275,305.62967,0.000283445,305.505,312.49283,1.0,0.014575144,0.47764045,0.0,7164.607,0.0,305.37,305.37,270509.66
4509,-0.0002793202,305.53818,300.27948,-4.124826e-06,312.63757,3.7404106,3.577195,288.54898,270.3164,305.62772,0.00028344503,305.5443,312.39578,1.0,0.014575144,0.46272537,0.0,6940.8804,0.0,305.37,305.37,270569.4
