minute,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation
4192,18220.631065835845,8990.2975864792,10110.355198479581,10233.005,11953.125,3.0583403,19100.65278495878
4193,18453.39666561774,8857.699216841298,10143.294924934842,10224.63,12115.385,2.3022785,19000.99414177614
4194,18530.71276049345,8759.568307513277,10172.170641098344,10704.1875,13359.375,2.2048242,18931.738948611623
4195,18628.4903702985,9117.86732227231,10831.723456692365,12833.924,17782.258,2.1840029,19949.590778964674
4196,19055.106912549745,9235.030009721257,11149.729138220098,11074.969,14062.5,2.173767,20384.759147941353
4197,19699.187735649914,9180.010878402634,11202.658024739609,10573.767,13153.846,2.1684566,20382.668903142243
4198,20004.091363404797,9115.5944624,11227.67536376612,10254.947,12656.25,2.1655989,20343.26982616612
4199,20065.895065146222,9041.008453249777,11228.183942328584,10187.154,12656.25,2.1640868,20269.19239557836
4200,20032.910338930775,9303.983643021229,11691.469792772135,13119.024,18508.064,2.1632671,20995.453435793366
4201,20241.554678612418,9463.138680523642,12007.146705512461,11313.486,14765.625,2.162838,21470.285386036103
4202,20740.213834311304,9370.576319113865,11960.649226408648,11262.677,14765.625,2.1626072,21331.225545522513
4203,20940.54914240324,9273.505448893804,11896.023765339425,11036.406,14414.0625,2.1624837,21169.52921423323
4204,20891.21714985307,9172.377682111588,11817.008946819029,10920.602,14285.714,2.162418,20989.386628930617
4205,20762.13011031065,9541.582055011411,12384.003939098242,13034.3125,18508.064,2.1623821,21925.585994109653
4206,20978.963009389772,9545.732527779017,12483.570373194387,11156.812,14765.625,2.1623635,22029.302900973402
4207,21375.147421691665,9435.23964748172,12408.289868230504,11279.214,15117.1875,2.1623535,21843.529515712224
4208,21459.634205406885,9326.152496557328,12316.398249244998,10683.812,14062.5,2.162348,21642.550745802328
4209,21348.018671237056,9213.490853715279,12208.853091467376,10268.029,13359.375,2.1623452,21422.343945182656
4210,21173.08169387222,9470.664541879614,12587.566045686315,13174.934,18870.967,2.1623435,22058.23058756593
4211,21281.743440278333,9570.951142242646,12768.201688643898,11253.229,15117.1875,2.1623428,22339.152830886545
4212,21654.49229471683,9458.637535130165,12657.900469867656,11385.462,15468.75,2.1623423,22116.53800499782
4213,21753.090489104034,9349.231270128477,12540.822213344427,11159.387,15117.1875,2.162342,21890.053483472904
4214,21638.6863933824,9244.039226192768,12423.218455597862,11114.673,15117.1875,2.162342,21667.25768179063
4215,21466.589790831313,9606.861862278392,12916.685566995056,13108.977,18870.967,2.162342,22523.54742927345
4216,21643.155019541104,9620.031303109577,12993.326014003515,11315.073,15468.75,2.1623418,22613.357317113092
4217,22006.239977509344,9518.581196844521,12907.366640871487,11269.466,15468.75,2.1623418,22425.94783771601
4218,22085.294697195044,9421.163664185706,12813.83223422381,11100.057,15230.77,2.1623418,22234.995898409514
4219,21978.665284383682,9322.020480659354,12710.63375604058,10413.354,14062.5,2.1623418,22032.654236699935
4220,21826.296031460046,9644.662698650385,13143.972903560552,13255.736,19233.871,2.1623418,22788.63560221094
4221,21994.795934907786,9707.658037688383,13274.619524770515,11407.358,15820.3125,2.1623418,22982.277562458898
4222,22370.814477530486,9610.494811473203,13191.966281374334,11368.662,15820.3125,2.1623418,22802.461092847538
4223,22472.393979479577,9514.948247649712,13099.340152126615,11143.834,15468.75,2.1623418,22614.288399776327
4224,22382.40384130794,9421.708606564927,13002.2997947151,11103.91,15468.75,2.1623418,22424.00840128003
4225,22238.862849819798,9780.516833790287,13464.776481225726,13217.634,19233.871,2.1623418,23245.293315016013
4226,22423.675055261505,9822.877021401766,13570.645294964834,11329.93,15820.3125,2.1623418,23393.5223163666
4227,22802.745342577957,9730.21865218815,13496.402700292265,11296.47,15820.3125,2.1623418,23226.621352480415
4228,22903.089614531957,9637.523953482585,13409.062745512301,11067.522,15468.75,2.1623418,23046.586698994885
4229,22816.84149663956,9545.646668345853,13314.492902628672,11227.701,15820.3125,2.1623418,22860.139570974527
4230,22674.317753382667,9883.474613971188,13739.73021574102,13195.476,19233.871,2.1623418,23623.20482971221
4231,22839.075636551166,9955.879291423742,13873.573973398834,11480.062,16171.875,2.1623418,23829.453264822576
4232,23220.10775974217,9863.566052383632,13795.207799330456,11444.192,16171.875,2.1623418,23658.77385171409
4233,23326.9188240234,9770.344576044821,13703.108470974712,11417.99,16171.875,2.1623418,23473.45304701953
4234,23241.433642304444,9677.740701069126,13603.688426775307,11387.029,16171.875,2.1623418,23281.429127844433
4235,23088.62842585313,9922.74679476708,13905.091199177377,13209.838,19233.871,2.1623418,23827.837993944457
4236,23165.212685548653,10078.781962684146,14114.558133155697,12633.837,18214.285,2.1623418,24193.34009583984
4237,23546.13581785774,9984.488766332866,14016.409677316233,12038.992,17142.857,2.1623418,24000.8984436491
4238,23689.022864054365,9902.402279276146,13923.547395944524,11273.431,15820.3125,2.1623418,23825.94967522067
4239,23611.71199847938,9814.993521649028,13818.405204125384,11044.458,15468.75,2.1623418,23633.398725774412
4240,23465.155592591458,10174.074220064,14259.283054065008,13196.11,19233.871,2.1623418,24433.357274129008
4241,23639.068709841205,10237.287536053685,14376.614328591586,11480.657,16171.875,2.1623418,24613.90186464527
4242,24008.729451018597,10134.547732824472,14279.35598460408,12188.114,17500.0,2.1623418,24413.903717428555
4243,24106.094638866794,10034.441817761497,14173.305515384982,12392.578,17857.143,2.1623418,24207.74733314648
4244,24018.356978921496,9954.280793778025,14082.514106485178,11410.513,16171.875,2.1623418,24036.7949002632
4245,23877.213786835582,10330.581671376392,14545.027124091803,13174.191,19233.871,2.1623418,24875.608795468193
4246,24063.551864624165,10385.384709980095,14655.764304694685,11585.306,16428.572,2.1623418,25041.149014674782
4247,24431.50508198482,10262.191402784105,14538.39669907211,12989.136,18928.572,2.1623418,24800.588101856214
4248,24529.524215124533,10185.663327995442,14462.482873983618,11604.286,16523.438,2.1623418,24648.14620197906
4249,24441.0236190058,10106.937318943921,14373.580682075726,11579.209,16523.438,2.1623418,24480.51800101965
4250,24289.126659903814,10392.90491481335,14717.363677959838,13566.32,19918.033,2.1623418,25110.268592773187
4251,24386.60083863393,10488.796608810348,14860.508196193223,13028.587,18928.572,2.1623418,25349.304805003572
4252,24769.449476523598,10432.649379004566,14811.2432300195,11860.978,16875.0,2.1623418,25243.892609024064
4253,24900.1658742392,10351.07150483512,14717.400009055837,11782.681,16785.715,2.1623418,25068.471513890956
4254,24819.694273088542,10231.765453277574,14571.439830882582,13187.751,19285.715,2.1623418,24803.205284160154
4255,24679.822641291692,10639.364188189227,15069.956964623543,13381.354,19596.773,2.1623418,25709.321152812772
4256,24875.533934925366,10652.025016133137,15128.159380412853,13375.031,19596.773,2.1623418,25780.184396545992
4257,25235.85779055164,10565.161200885243,15051.337277924404,11641.74,16523.438,2.1623418,25616.498478809648
4258,25322.94150520542,10501.203130310621,14984.56072347949,11816.167,16875.0,2.1623418,25485.76385379011
4259,25228.700722638918,10373.432307129171,14832.624080014511,13142.0625,19233.871,2.1623418,25206.056387143683
4260,25085.414043208588,10775.94491316809,15321.858618727902,13377.186,19596.773,2.1623418,26097.803531895992
4261,25261.97927191838,10776.853150466792,15364.692980909922,13377.238,19596.773,2.1623418,26141.546131376715
4262,25628.4792775201,10738.925160872981,15344.329401602863,11836.041,16875.0,2.1623418,26083.254562475842
4263,25722.102445089058,10602.943872511261,15190.576203337969,13155.487,19233.871,2.1623418,25793.52007584923
4264,25629.205883399565,10545.416122011453,15120.166539293223,11803.012,16875.0,2.1623418,25665.582661304674
4265,25467.7903872766,10719.052928777373,15321.967612015897,15000.0,22500.0,2.1623418,26041.02054079327
4266,25503.067102724584,10976.029590072223,15653.307207520584,11958.813,16875.0,2.1623418,26629.336797592805
4267,25879.158305935234,10831.056752453349,15483.986134620409,13424.2295,19596.773,2.1623418,26315.04288707376
4268,26038.21233294994,10798.777998857468,15440.24349503843,12216.774,17419.355,2.1623418,26239.021493895896
4269,25965.224772357764,10657.474439925352,15255.154726474984,13047.199,18928.572,2.1623418,25912.629166400337
4270,25807.369645044175,10953.741446762066,15612.162241302485,15000.0,22500.0,2.1623418,26565.90368806455
4271,25902.08272143233,11120.130519884342,15847.424253439613,11972.646,16785.715,2.1623418,26967.554773323955
4272,26280.717045221103,10981.442684372489,15685.750876247084,13427.424,19549.18,2.1623418,26667.193560619573
4273,26413.104636459473,10934.995428916849,15625.69557456186,13447.714,19596.773,2.1623418,26560.691003478707
4274,26329.181657381363,10831.23839991309,15485.929848256319,11790.242,16523.438,2.1623418,26317.168248169408
4275,26162.389277750364,10989.762138028602,15672.63535059169,15000.0,22500.0,2.1623418,26662.397488620292
4276,26171.39919065572,11256.565926895411,16031.877227823088,13530.822,19596.773,2.1623418,27288.4431547185
4277,26555.08342530677,11193.00748073222,15956.926176778552,12633.875,17857.143,2.1623418,27149.933657510774
4278,26740.36792457013,11060.20502291596,15777.559555834841,12995.134,18571.428,2.1623418,26837.7645787508
4279,26675.663671003847,10988.690418016135,15667.403672767932,13508.463,19596.773,2.1623418,26656.094090784067
4280,26520.242673386463,11277.855009176996,16041.831948126628,14257.642,21048.387,2.1623418,27319.686957303624
4281,26612.121986844704,11274.948649821148,16065.39266388154,12610.765,17782.258,2.1623418,27340.341313702687
4282,26871.52028581341,11171.77289268856,15939.777899467344,13515.097,19596.773,2.1623418,27111.550792155904
4283,26902.69167804242,11112.337843861475,15857.942105731127,13326.462,19233.871,2.1623418,26970.2799495926
4284,26777.570145598696,11041.67698202243,15753.544701379951,11914.658,16523.438,2.1623418,26795.221683402382
4285,26593.775188388237,10912.416649671108,15566.058080480616,13492.725,19596.773,2.1623418,26478.474730151724
4286,26390.688845078002,10880.719167946396,15502.188013715568,12008.437,16785.715,2.1623418,26382.90718166196
4287,26179.900479445452,10741.522719547269,15299.079021536954,13313.103,19285.715,2.1623418,26040.601741084225
4288,25967.840553523834,10709.225801205414,15231.085375376097,11973.757,16785.715,2.1623418,25940.311176581512
4289,25758.759711708022,10587.848968606828,15049.756875248477,13260.297,19233.871,2.1623418,25637.605843855305
4290,25559.015755443324,10530.539195058707,14951.499426121018,11796.2705,16523.438,2.1623418,25482.038621179723
4291,25366.75583973711,10476.935029689294,14856.729762209397,11769.303,16523.438,2.1623418,25333.664791898693
4292,25191.425841022407,10376.157019025279,14706.809494572326,13223.468,19233.871,2.1623418,25082.966513597603
4293,25031.027593130693,10328.220254399766,14625.57316392008,11536.644,16171.875,2.1623418,24953.793418319845
4294,24884.943481064427,10288.221483764915,14556.017280631295,11845.681,16785.715,2.1623418,24844.23876439621
4295,24754.881028640342,10246.442568024606,14487.478668030462,11675.065,16523.438,2.1623418,24733.921236055066
4296,24643.09271408478,10188.533357859342,14404.20779600231,12596.344,18214.285,2.1623418,24592.74115386165
4297,24547.83468328703,10145.319427187083,14343.716521165106,11992.001,17142.857,2.1623418,24489.03594835219
4298,24466.600145962937,10125.320041869656,14314.578982174453,11606.661,16523.438,2.1623418,24439.89902404411
4299,24398.299193293304,10105.338821298204,14289.201711619626,11383.385,16171.875,2.1623418,24394.540532917832
4300,24342.241549692644,10086.683627182858,14269.092449984555,11556.993,16523.438,2.1623416,24355.776077167415
4301,24296.719691344217,10067.40979797236,14251.780682741355,11327.297,16171.875,2.1623416,24319.190480713714
4302,24260.31673678306,10044.68570309216,14233.596969194195,11651.922,16785.715,2.1623416,24278.282672286354
4303,24231.213683279406,10019.781838918896,14216.121712019003,12107.144,17578.125,2.1623416,24235.9035509379
4304,24207.88963694349,10001.271964671954,14208.38318857136,11840.308,17142.857,2.1623416,24209.655153243315
4305,24189.07054659769,9990.936225274005,14211.669693554719,11596.876,16785.715,2.1623416,24202.605918828725
4306,24173.375861212775,9983.052726330754,14219.208395200323,11209.861,16171.875,2.1623416,24202.261121531075
4307,24160.006314403403,9972.517174747609,14224.89421114026,11393.925,16523.438,2.1623416,24197.41138588787
4308,24148.053648913505,9961.418516097086,14230.72535144927,11368.366,16523.438,2.1623414,24192.143867546358
4309,24136.754928647973,9949.211808055925,14235.866201005187,11344.97,16523.438,2.1623414,24185.07800906111
4310,24125.49253867269,9935.388437789072,14239.517475778119,11323.975,16523.438,2.162341,24174.905913567192
4311,24113.757854924246,9919.512451437917,14241.097878291775,11299.453,16523.438,2.162341,24160.610329729694
4312,24101.332895661188,9901.982456626967,14240.770898461364,11654.734,17142.857,2.162341,24142.75335508833
4313,24088.069866389007,9882.673335621916,14238.591032925286,11478.153,16875.0,2.162341,24121.2643685472
4314,24073.610412357026,9864.744735027387,14237.881114730122,11684.889,17226.562,2.162341,24102.62584975751
4315,24057.915728583623,9848.323808039084,14238.444246602456,11666.781,17226.562,2.1623406,24086.76805464154
4316,24041.240127074383,9830.395207444553,14236.972837516681,11139.23,16428.572,2.1623406,24067.368044961237
4317,24023.438286683253,9816.626332823831,14239.479682625777,11176.087,16523.438,2.1623406,24056.106015449608
4318,24004.43754683721,9799.751287279434,14238.480577690993,11153.679,16523.438,2.1623406,24038.231864970425
4319,23984.528549828356,9782.421118709639,14236.682188808381,11357.635,16875.0,2.1623406,24019.10330751802
4320,23963.854156223264,9764.637837879065,14234.083054471825,11112.659,16523.438,2.1623402,23998.720892350888
4321,23942.528280230137,9746.60025068319,14230.922250093592,11092.553,16523.438,2.1623402,23977.52250077678
4322,23920.657449995277,9728.253862900881,14227.198313900846,11068.213,16523.438,2.1623402,23955.45217680173
4323,23898.423316932593,9709.671333493652,14222.965742520799,11281.705,16875.0,2.1623402,23932.63707601445
4324,23875.82588104209,9691.214962164808,14217.62507305413,11266.02,16875.0,2.1623397,23908.84003521894
4325,23852.753702303355,9672.79591731227,14209.558113238785,10799.489,16171.875,2.1623397,23882.354030551054
4326,23828.339754780536,9654.55851984487,14198.604292294092,10794.597,16171.875,2.1623397,23853.162812138962
4327,23801.70966023556,9636.44827554706,14184.834812565938,11254.253,16875.0,2.1623394,23821.283088113
4328,23772.82708838937,9619.935540453107,14170.084393648707,11312.615,16961.54,2.1623392,23790.019934101816
4329,23741.253638169725,9600.862566972522,14150.645812333185,11020.203,16523.438,2.1623392,23751.508379305706
4330,23707.793454598657,9583.49707873687,14131.136023798073,11020.475,16523.438,2.162339,23714.633102534943
4331,23672.698408638127,9566.47672049753,14110.60896509726,11019.595,16523.438,2.1623387,23677.085685594793
4332,23636.474697177335,9549.909500079324,14089.482443620227,11019.843,16523.438,2.1623387,23639.39194369955
4333,23599.563141240764,9533.851874531152,14068.04566352733,11018.27,16523.438,2.1623385,23601.89753805848
4334,23562.324612859877,9518.39368523082,14046.610330093756,10785.93,16171.875,2.1623383,23565.004015324575
4335,23524.79544230626,9505.550241698924,14027.354861077158,11079.448,16615.385,2.162338,23532.90510277608
4336,23487.590832518636,9488.766028482853,14003.86538411551,10782.883,16171.875,2.1623378,23492.631412598363
4337,23451.22423439001,9473.307840769785,13981.594438275468,10782.5,16171.875,2.1623378,23454.90227904525
4338,23415.584241618602,9456.867786437506,13958.28805694368,10782.638,16171.875,2.1623375,23415.155843381188
4339,23380.559462712114,9438.902867426435,13933.381677905032,10849.596,16269.23,2.1623373,23372.284545331466
4340,23346.554335486046,9422.990563024314,13910.529437293206,11017.834,16523.438,2.162337,23333.52000031752
4341,23313.745713147684,9410.437767592672,13891.201310098466,11079.111,16615.385,2.1623368,23301.639077691136
4342,23282.174716860027,9396.923209077191,13871.1088062764,11018.53,16523.438,2.1623366,23268.03201535359
4343,23251.511977082373,9386.386702343685,13854.124034592629,11017.448,16523.438,2.1623363,23240.510736936314
4344,23221.90043045804,9377.050032500023,13838.536587918426,10784.546,16171.875,2.1623359,23215.58662041845
4345,23158.758444366078,8473.971578827477,12884.119676005312,5957.6685,8928.571,2.1623359,21358.09125483279
4346,22471.968964885393,8190.529202794483,12467.219497390402,9925.063,14884.615,2.1623354,20657.748700184886
4347,21390.67164665107,8178.649472345523,12350.487817789535,8541.261,12807.692,2.1623352,20529.13729013506
4348,20794.526391010317,8156.651152282635,12250.612489840762,10313.842,15468.75,2.162335,20407.2636421234
4349,20538.61611558201,8175.32448813516,12211.284126879818,8410.522,12613.637,2.1623344,20386.60861501498
4350,20380.541108622197,7184.002125166345,11124.512249085948,6428.982,9642.857,2.1623344,18308.514374252292
4351,19620.98466639972,7011.709019617385,10792.519136996414,6820.432,10227.272,2.162334,17804.228156613797
4352,18572.564535365822,7014.560880635656,10673.261377670684,9001.006,13500.0,2.1623335,17687.82225830634
4353,18058.67141159112,7049.327430617503,10621.707626556186,7846.978,11769.23,2.162333,17671.03505717369
4354,17898.455061931883,7103.948737632759,10615.802741947977,8078.246,12115.385,2.1623328,17719.751479580736
4355,17865.356380701945,6295.418328472735,9725.81842091813,3573.8884,5357.143,2.1623325,16021.236749390866
4356,17316.295771894373,6057.023972023679,9337.71212550738,7386.033,11076.923,2.162332,15394.736097531058
4357,16379.956739741885,6123.851955808579,9294.731555197355,7384.8125,11076.923,2.1623316,15418.583511005934
4358,15948.497284068886,6242.539557831606,9342.051765925064,6463.0015,9692.308,2.162331,15584.59132375667
4359,15897.052050589267,6317.0687241681735,9375.022174608283,8182.8047,12272.728,2.1623309,15692.090898776456
4360,15996.48787120458,5765.042579025703,8776.213255956567,2459.6304,3688.5247,2.1623304,14541.25583498227
4361,15675.872042795014,5380.641014139443,8266.397297170159,5912.634,8863.637,2.16233,13647.038311309601
4362,14833.990346282633,5523.869174809004,8318.313472641314,6462.5366,9692.308,2.1623292,13842.182647450318
4363,14429.233932304263,5629.768837412641,8372.10068466856,6693.7783,10038.462,2.1623287,14001.8695220812
4364,14430.286026762218,5791.143481459482,8510.848826869655,6231.057,9346.154,2.1623282,14301.992308329136
4365,14576.297133418237,5084.172715729985,7762.99227353583,2459.3909,3688.5247,2.1623278,12847.164989265813
4366,14203.039116272543,4860.928537860865,7431.997842012805,5455.6523,9886.363,2.1623273,12292.92637987367
4367,13428.913741094562,4102.787982185596,8858.497570486623,0.0,22500.0,2.1623268,12961.28555267222
4368,13287.115603397837,2945.7689902514517,11368.732540969617,0.0,22500.0,2.1623263,14314.501531221069
4369,13997.172216941677,2179.853279985622,13279.774449839188,0.0,22500.0,2.1623013,15459.62772982481
4370,14001.067037680137,1400.8345220792862,15384.241975530611,0.0,22500.0,2.1284876,16785.076497609898
4371,13533.683828326559,321.45319299703436,21820.504339422085,0.0,22500.0,3.3220062,22141.957532419117
4372,19099.830941387452,54.35683296481364,25828.25168521907,0.0,22500.0,6.1917686,25882.608518183886
4373,24443.95146407352,56.550175204037046,24011.000328301612,0.0,22500.0,6.9698296,24067.55050350565
4374,25465.308188902825,59.92271929056159,22256.049915945296,0.0,22500.0,6.975995,22315.972635235856
4375,24413.773663408734,62.82906992601811,21315.381291858237,0.0,22500.0,7.1297827,21378.210361784255
4376,22936.74392537568,64.1842390983971,20594.190947141124,0.0,22500.0,7.2199974,20658.375186239522
4377,21697.31679527267,63.76560363022254,20018.070256202234,0.0,22500.0,7.26012,20081.835859832456
4378,20686.447842965805,61.73393631941082,19533.417574940693,0.0,22500.0,7.2849455,19595.151511260105
4379,19879.27170553654,58.4630581189044,19139.576220339193,0.0,22500.0,7.299204,19198.039278458098
4380,19186.343239480764,54.26848593774458,18785.608172282766,0.0,22500.0,7.324026,18839.87665822051
4381,17006.457693151944,46.11765958784514,17191.415692774113,0.0,22500.0,33.14437,17237.53335236196
4382,19018.497529918754,48.9709217812051,19543.000940416277,0.0,22500.0,28.805962,19591.971862197483
4383,19119.71571847637,45.13376515605516,18994.77603706501,0.0,22500.0,9.459461,19039.909802221064
4384,18606.238836659373,41.561159791536625,18558.574923599735,0.0,22500.0,8.231139,18600.136083391273
4385,18457.870794716946,39.806677418768864,14769.547671129147,0.0,0.0,8.295119,14809.354348547915
4386,16485.347979204336,38.57772392906189,8794.840216618737,0.0,0.0,8.287383,8833.417940547799
4387,12968.243666894885,321.1075436358346,5193.11221533627,0.0,0.0,8.600674,5514.2197589721045
4388,8336.521873502534,936.8197845898152,2285.814799898933,0.0,0.0,5.171228,3222.6345844887483
4389,4291.656472736705,1468.1279509546564,1270.8023531200042,6097.68,0.0,2.3779545,2738.930304074661
4390,3626.796526077669,2224.4387162595026,1062.0873772420048,1668.984,0.0,2.5678284,3286.5260935015076
4391,3799.5607850842107,1757.4260879754888,916.5183075943162,47.937115,0.105082504,2.4421484,2673.9443955698052
4392,3729.62377142656,1650.973063263983,1197.7404235219424,1451.6129,2183.234,2.415602,2848.7134867859254
4393,3683.0397546561144,1303.4338588026274,1142.1298458415663,1640.625,2462.555,17.496138,2445.5637046441934
4394,5026.617445913217,1792.470423040804,1785.8611561243797,1390.8132,0.0,33.970196,3578.331579165184
4395,5050.67102264416,3708.3305002330926,1749.325627386522,14032.258,0.0,13.242441,5457.656127619614
4396,5918.263791384604,6957.73343197903,1677.9177713521776,15000.0,0.0,3.761282,8635.651203331206
4397,8005.598750994735,9159.770423836644,1660.9230708810153,15000.0,0.0,2.3786774,10820.69349471766
4398,8827.601604217783,11617.318886970195,1118.1465141985036,15000.0,0.0,2.2529147,12735.465401168698
4399,10291.294435276566,16455.641939835175,196.23731104654874,15000.0,0.0,4.16422,16651.879250881724
4400,15355.178213227915,17155.313104936453,65.11546012798463,15000.0,0.0,6.722272,17220.428565064438
4401,17997.983078847923,15425.184819850558,73.53457572334965,15000.0,0.0,6.982375,15498.719395573908
4402,17680.845679527658,14541.945805177114,80.41279122824874,15000.0,0.0,7.0345306,14622.358596405364
4403,16543.441696388327,14064.072707208197,85.87478588706898,15000.0,0.0,7.173726,14149.947493095266
4404,15468.607538247525,13653.028397602719,89.09983844902492,15000.0,0.0,7.23898,13742.128236051743
4405,14615.441401448415,13296.846710564836,90.25969877912155,15000.0,0.0,7.271487,13387.106409343958
4406,13901.155213895678,9993.061767556455,89.78361314302407,1229.5082,0.0,7.291468,10082.84538069948
4407,12255.048142124637,4633.190722280744,88.15302790411705,0.0,0.0,7.3029003,4721.343750184861
4408,8422.553422448687,2184.8933530250747,84.77920291599106,0.0,0.0,8.158861,2269.6725559410656
4409,4188.690883024648,1036.7639715424204,76.41725926568755,0.0,0.0,42.330154,1113.181230808108
4410,2814.5243760732797,616.2699139197869,86.18529532981867,0.0,0.0,20.196861,702.4552092496056
4411,1503.1296305325625,291.06977798729616,82.84434316951916,0.0,0.0,8.780565,373.9141211568153
4412,859.6308607520698,243.77122817291763,82.70809311028415,0.0,0.0,8.236393,326.4793212832018
4413,753.6834469739517,337.4903878260227,85.36823099367096,0.0,0.0,8.299911,422.8586188196937
4414,931.1756509600144,510.8744322257053,89.63599906709474,0.0,0.0,8.281171,600.5104312928
4415,1227.205341251647,715.3365903942444,95.54136868950013,0.0,0.0,8.269155,810.8779590837445
4416,1572.7395264599763,921.2240622250789,102.97965592015457,0.0,0.0,8.266162,1024.2037181452336
4417,1909.1590829248162,1099.0210310538373,111.43121571221548,0.0,0.0,8.263849,1210.4522467660527
4418,2197.3094059820396,1232.6479582455363,120.44639144784264,0.0,0.0,8.26241,1353.094349693379
4419,2415.4106714586733,1316.2446833931085,129.67922902881733,0.0,0.0,8.261644,1445.923912421926
4420,2551.2170716119444,1349.8760126324783,138.64890309845944,0.0,0.0,8.411949,1488.5249157309377
4421,2128.1395340358777,1070.9825198631506,110.90599843485427,0.0,0.0,97.86453,1181.8885182980048
4422,2568.661255521576,1281.5207303788156,131.8311672784539,0.0,0.0,87.16845,1413.3518976572695
4423,2956.1421126460987,1432.2744700635326,162.9664563516098,0.0,0.0,30.930998,1595.2409264151424
4424,2854.830668577435,1309.2014990512268,175.52673699526844,0.0,0.0,10.941237,1484.7282360464953
4425,2571.7102622806465,1154.928864544047,178.1201278090838,0.0,0.0,7.81726,1333.0489923531309
4426,2423.1815741224236,1058.0438392119972,182.57068757224215,0.0,0.0,7.4633045,1240.6145267842394
4427,2292.815849353502,984.8164983505825,187.24481024803285,0.0,0.0,7.4033484,1172.0613085986154
4428,2101.2352158297886,926.5826346716466,191.6038899478001,0.0,0.0,7.364541,1118.1865246194466
4429,1961.8482345062916,881.2517344178872,195.8375430321735,0.0,0.0,7.3434515,1077.0892774500608
4430,1872.5408718289316,847.9495947186776,199.97513939453705,0.0,0.0,7.332206,1047.9247341132148
4431,1814.310910509498,825.4584094103734,204.0414564028481,0.0,0.0,7.325718,1029.4998658132215
4432,1777.015183331443,811.4620859810628,208.06051520316225,0.0,0.0,7.322037,1019.5226011842251
4433,1754.5748982783493,803.2219579094501,212.04355469526536,0.0,0.0,7.3199663,1015.2655126047155
4434,1741.8012935657146,798.0592168710388,215.9860328098534,0.0,0.0,7.318795,1014.0452496808922
4435,1734.0828559007093,793.70301525028,219.8734368165922,0.0,0.0,7.3181314,1013.5764520668722
4436,1727.6228066052113,788.6056013321152,223.68687996027202,0.0,0.0,7.317756,1012.2924812923872
4437,1719.57699922487,781.6166820504122,227.40406489737964,0.0,0.0,7.317544,1009.0207469477918
4438,1708.1963771993003,772.3756493742684,231.0058341168375,0.0,0.0,7.317423,1003.3814834911059
4439,1692.823433820223,760.9168785140952,234.4775466029958,0.0,0.0,7.317355,995.394425117091
4440,1673.4930581947083,747.5975398271828,237.808392891381,0.0,0.0,7.3173165,985.4059327185638
4441,1650.8944354338696,732.9542227653362,240.99455329379404,0.0,0.0,7.317295,973.9487760591303
4442,1625.9714233157752,717.5594115821582,244.03806965181408,0.0,0.0,7.3172836,961.5974812339723
4443,1599.7408972904027,701.9857578299593,246.9415624364313,0.0,0.0,7.317278,948.9273202663906
4444,1573.183743523643,686.7344657095487,249.7123811733337,0.0,0.0,7.317275,936.4468468828824
4445,1547.0990397421501,672.0918634535167,252.35845712039685,0.0,0.0,7.317275,924.4503205739136
4446,1522.1768854328134,658.3443543826561,254.88875072332274,0.0,0.0,7.317276,913.2331051059789
4447,1498.526423478097,648.2485435260088,257.3297246773798,985.29047,0.0,7.317278,905.5782682033886
4448,1496.891895518182,1089.1378608281598,259.65438811337003,738.38416,0.0,7.317281,1348.7922489415298
4449,1655.7617657753099,1390.5107791174487,261.8897328862363,2177.7969,0.0,7.317284,1652.400512003685
4450,1909.6703328855824,1645.6648378916584,264.0103535978267,1210.3142,0.0,7.317288,1909.675191489485
4451,2183.197042739238,1918.504703607482,266.050056806777,2344.7212,0.0,7.317292,2184.554760414259
4452,2456.4332272696274,2177.4180859424064,268.0046714104156,2344.8364,0.0,7.317297,2445.422757352822
4453,2719.170515372049,2430.9616752457687,269.81339897062526,2812.7559,0.0,7.3173027,2700.775074216394
4454,2971.6990058826555,2670.5785389902203,271.4629628984444,4030.608,0.0,7.317308,2942.0415018886647
4455,3210.8585875370463,2947.8585111277766,272.9079255161443,3047.0977,0.0,7.3173137,3220.7664366439208
4456,3432.362058352467,3136.8532380964707,274.1028497781739,4254.0864,0.0,7.31732,3410.9560878746447
4457,3639.261101897162,3337.447283134409,275.0492915715191,4545.764,0.0,7.317326,3612.496574705928
4458,3825.451910226718,3531.5259837776835,275.7102424924218,4385.193,0.0,7.3173327,3807.2362262701054
4459,3993.0427700085147,3705.1265813069276,276.09730295745095,4772.8877,0.0,7.317339,3981.2238842643787
4460,4145.374826715908,3862.867398790115,276.2237507669407,4702.0093,0.0,7.3173466,4139.091149557056
4461,4280.886277418716,4003.137788333788,276.1011864111929,4546.6553,0.0,7.3173532,4279.2389747449815
4462,4400.703330883715,4121.35436761254,275.7534006301854,4615.865,0.0,7.3173604,4397.107768242726
4463,4506.424485025207,4218.877961769607,275.21264321578866,4773.4697,0.0,7.3173676,4494.090604985396
4464,4601.501533991836,4301.3651333172475,274.49265988925555,6045.244,0.0,7.3173747,4575.857793206503
4465,4687.1324168265,4420.011991175698,273.6199150949803,5149.254,0.0,7.317382,4693.631906270679
