minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
555,-0.04238817,335.31015,314.30966,-0.04238817,335.31015,0.0,0.0,294.01822,272.14862,294.4542,-8.51522e-05,335.29413,335.30518,-1.4433519e-18,7.035959e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30358,0.0,33300.0,7101.094599573798,-3738.7236,-3738.7236,0.0,0.0,0.0,-7477.4473,0.0,0.0,-0.24179077
570,-0.042388204,335.21725,313.43057,-0.042388204,335.21725,0.0,0.0,293.99026,272.27136,294.2178,-8.515227e-05,335.2911,335.30246,-1.6053222e-18,3.710091e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303635,0.0,34200.0,6871.24566639401,-3878.6929,-3878.6929,0.0,0.0,0.0,-7757.3857,0.0,0.0,-0.26974487
585,11.74793,348.14297,294.1018,0.10157293,333.87524,6.857727,0.0,293.9721,272.4084,335.10788,0.011902038,348.2581,333.64493,0.9998582,-6.241913e-17,0.7442505,0.0,2416241.8,0.0,343.15,343.15,-4222.3037,1.0,35100.0,2049834.5253982507,2666461.8,16967.6,2416241.8,0.0,6.857727,2683429.2,2416241.8,2416248.5,-0.28790283
600,5.3984866,336.35934,294.6033,5.3986635,344.56198,2.6522381,2.554492,294.05203,272.55,347.1747,0.01084502,335.4126,344.4953,0.48585814,1.0,0.0,0.38457668,0.0,269505.8,343.15,343.15,-4131.2095,1.0,36000.0,2394579.7129654237,946761.7,1132782.4,0.0,269505.8,5.20673,2079544.0,269505.8,269511.03,-0.2079773
615,4.647427,314.24527,295.785,4.6474276,343.2266,2.2607675,2.177672,294.18616,272.72284,331.40045,0.009336064,316.07645,344.6423,0.9989594,1.0,1.0,1.0,3246544.0,700785.6,340.928,340.928,-4125.824,1.0,36900.0,1396533.9738729994,360329.5,926021.6,3246544.0,700785.6,4.4384394,1286351.1,3947329.5,3947334.0,-0.07385254
630,7.998709,345.2634,296.28723,7.998709,333.4863,4.098199,3.9445596,294.3032,272.92032,340.16397,0.016068345,345.18073,333.58743,0.99912715,1.0,0.27119055,0.1730043,880432.0,121238.93,336.484,336.484,-4183.648,1.0,37800.0,2961111.6568929786,1645333.6,1249686.9,880432.0,121238.93,8.042759,2895020.5,1001670.94,1001679.0,0.043182373
645,7.515066,333.68616,296.10855,7.515066,335.7119,3.8123076,3.6699135,294.39966,273.0826,335.87076,0.01509677,333.6603,335.64392,0.99912715,1.0,0.039417583,0.03140657,127970.914,22009.273,333.151,333.151,-4164.4937,1.0,38700.0,2521179.7004039,1186072.4,1250011.9,127970.914,22009.273,7.482221,2436084.2,149980.19,149987.67,0.13964844
660,-0.06312957,330.71646,295.83438,-0.063129574,330.63855,-1.5431399e-10,-1.5414302e-10,294.45148,273.15,331.51184,-0.00012681892,330.6621,330.59113,0.35776752,0.35855398,0.0,0.0,0.0,0.0,330.929,330.929,-99.21897,0.0,39600.0,-19003.223407209724,-9248.78,-9228.124,0.0,0.0,-3.08457e-10,-18476.904,0.0,-3.08457e-10,0.19146729
675,-0.04238792,330.7716,296.1859,-0.04238792,330.71964,0.0,0.0,294.47073,273.15,331.2313,-8.5151696e-05,330.66464,330.59402,7.1407706e-12,7.164921e-12,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,40500.0,-12533.528771912828,-6157.2656,-6148.013,0.0,0.0,0.0,-12305.279,0.0,0.0,0.21072388
690,-0.042387918,330.81204,296.19165,-0.042387918,330.77695,0.0,0.0,294.46777,273.15,331.2257,-8.5151696e-05,330.66724,330.59695,-8.434514e-18,8.3365134e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,41400.0,-12529.47959671502,-6163.4424,-6157.1943,0.0,0.0,0.0,-12320.637,0.0,0.0,0.20776367
