minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
86760,-0.042388096,343.4105,321.4745,-0.042388096,343.41443,0.0,0.0,294.09897,271.45,310.09738,-8.515205e-05,341.8732,342.6237,-2.3153271e-18,2.33873e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30347,5205600.0,4068.8923988405622,-3905.2668,-3905.9678,0.0,0.0,0.0,-7811.2344,0.0,0.0,-0.16104126
86775,-0.042388204,343.45016,328.05862,-0.042388204,343.45285,0.0,0.0,293.97565,271.28674,298.99588,-8.515227e-05,341.91006,342.62988,3.4692004e-19,-7.66567e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303635,5206500.0,10393.98638261666,-2740.163,-2740.641,0.0,0.0,0.0,-5480.804,0.0,0.0,-0.2843628
86790,13.612971,341.11768,294.23785,0.1346653,342.08817,9.340889,-0.8713334,293.88998,270.94098,341.29816,0.013808588,340.86508,341.8687,0.9996842,-5.3478226e-15,0.63329667,0.0,1028012.7,0.0,343.15,343.15,-4672.6973,5207400.0,2729312.5070019416,2680329.5,27063.861,1028012.7,0.0,8.469556,2707393.2,1028012.7,1028021.2,-0.37002563
86805,6.35994,312.5971,295.13895,6.645947,344.7679,3.2452796,3.1249661,293.92365,270.72473,343.15253,0.013063549,311.98724,344.05157,0.014600485,1.0,0.0,0.01,0.0,10054.75,343.15,343.15,-4144.0205,5208300.0,2634356.6015886553,466337.97,1385292.2,0.0,10054.75,6.370246,1851630.2,10054.75,10061.12,-0.33636475
86820,5.9686933,306.03897,297.1961,5.9686933,346.63654,2.956333,2.8470924,294.0109,270.95,321.04156,0.011990312,307.9413,348.1497,0.9991198,1.0,1.0,1.0,1623272.0,1005475.0,343.14996,343.14996,-4138.089,5209200.0,1200840.826113972,221677.47,1239398.0,1623272.0,1005475.0,5.8034253,1461075.5,2628747.0,2628752.8,-0.24911499
86835,8.24523,337.61865,298.05347,8.245231,335.91055,4.182341,4.0240498,294.0557,271.5,337.92346,0.016563572,337.85355,335.8451,0.99910456,1.0,1.0,0.22246365,1623272.0,223681.64,343.1499,343.1499,-4126.89,5210100.0,2773636.0442531803,1370141.0,1310989.8,1623272.0,223681.64,8.20639,2681130.8,1846953.6,1846961.9,-0.20431519
86850,7.63852,344.21463,298.08658,7.63852,346.09006,3.8697553,3.7248182,294.1242,272.05,344.44177,0.015344772,344.30887,346.11072,0.99910456,1.0,0.9555625,0.30140275,1551137.8,303052.94,343.14987,343.14987,-4152.3467,5211000.0,2987501.4279534807,1479870.1,1540037.2,1551137.8,303052.94,7.5945735,3019907.5,1854190.8,1854198.4,-0.13580322
86865,7.349883,344.69736,297.93823,7.349883,342.62445,3.7151444,3.5765166,294.20422,272.6,343.6956,0.0147649385,344.7535,342.6502,0.99910456,1.0,0.7815183,0.2232819,1268616.6,224504.38,343.14984,343.14984,-4157.1216,5211900.0,2837539.020812551,1443431.2,1379441.6,1268616.6,224504.38,7.2916613,2822873.0,1493121.0,1493128.2,-0.055786133
86880,7.4844112,343.41757,297.62057,7.4844112,343.46747,3.7894485,3.6478488,294.27487,273.15,344.04602,0.015035188,343.453,343.4628,0.99910456,1.0,0.6633707,0.19062953,1076831.1,191673.23,343.1498,343.1498,-4157.594,5212800.0,2931664.2340835985,1439607.0,1441175.4,1076831.1,191673.23,7.4372973,2880782.5,1268504.4,1268511.8,0.014862061
86895,7.3353205,344.4252,297.13544,7.3353205,343.5438,3.7139816,3.5755422,294.3577,273.7,343.9176,0.014735685,344.4908,343.56467,0.99910456,1.0,0.5543306,0.15700358,899829.3,157863.17,343.14978,343.14978,-4165.185,5213700.0,2895342.4172520842,1456919.4,1429764.6,899829.3,157863.17,7.289524,2886684.0,1057692.5,1057699.8,0.09768677
