minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
495,-0.0633691,348.02283,296.34207,-0.0633691,355.34097,0.0,0.0,294.47006,234.19376,340.93808,-0.00012730011,344.05963,357.14777,4.7315353e-17,4.7283364e-17,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,29700.0,-23843.722544178014,-13754.846,-15702.571,0.0,0.0,0.0,-29457.418,0.0,0.0,0.21005249
510,-0.06336911,349.33374,296.41037,-0.06336911,354.26273,0.0,0.0,294.43427,234.175,340.84464,-0.00012730013,344.1489,357.09805,-4.601259e-19,-3.0563868e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,30600.0,-23757.24758457274,-14085.569,-15397.42,0.0,0.0,0.0,-29482.988,0.0,0.0,0.17425537
525,-0.06336912,350.18808,297.25726,-0.06336912,353.51297,0.0,0.0,294.3917,234.19376,339.66425,-0.00012730014,344.23627,357.04807,-5.0817624e-20,-2.2570874e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,31500.0,-22673.342133089845,-14087.553,-14972.474,0.0,0.0,0.0,-29060.027,0.0,0.0,0.13168335
540,-0.06336914,350.7295,301.07922,-0.06336914,352.97873,0.0,0.0,294.33737,234.25,334.22852,-0.00012730018,344.32156,356.99762,-5.185313e-19,-6.4033576e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30322,0.0,32400.0,-17723.62600770734,-13214.438,-13813.073,0.0,0.0,0.0,-27027.512,0.0,0.0,0.07736206
555,-0.063369185,351.05984,307.86703,-0.063369185,352.5797,0.0,0.0,294.28094,234.38594,324.2529,-0.00012730027,344.40463,356.9466,6.349557e-19,-3.5478038e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30326,0.0,33300.0,-8760.884822984848,-11495.791,-11900.305,0.0,0.0,0.0,-23396.096,0.0,0.0,0.020935059
570,-0.063369244,351.23926,316.0553,-0.063369244,352.26666,0.0,0.0,294.2195,234.5875,311.704,-0.00012730039,344.4853,356.89474,2.5740255e-19,-1.7890442e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30333,0.0,34200.0,2326.4666346179297,-9364.239,-9637.685,0.0,0.0,0.0,-19001.924,0.0,0.0,-0.040496826
585,-0.06336931,351.3109,322.0895,-0.06336931,352.00433,0.0,0.0,294.16623,234.77031,301.76743,-0.00012730053,344.56335,356.84192,1.1482383e-18,1.234676e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.3034,0.0,35100.0,10865.450113066188,-7777.3096,-7961.8643,0.0,0.0,0.0,-15739.174,0.0,0.0,-0.09378052
600,-0.0633694,351.30194,324.6741,-0.0633694,351.7695,0.0,0.0,294.10104,234.85,296.61993,-0.00012730071,344.63855,356.78787,-2.6615043e-19,-1.6968393e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30349,0.0,36000.0,14999.525187832496,-7087.0386,-7211.4805,0.0,0.0,0.0,-14298.52,0.0,0.0,-0.15896606
615,-0.06336949,351.2295,324.93423,-0.06336949,351.54602,0.0,0.0,294.03946,234.85,294.8968,-0.00012730088,344.7106,356.7324,-5.9642186e-21,5.0652756e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30359,0.0,36900.0,16059.931652665504,-6998.5317,-7082.7764,0.0,0.0,0.0,-14081.309,0.0,0.0,-0.22055054
630,27.377058,338.49426,294.24606,0.3525244,355.0862,1.3890266,0.0,293.9749,234.85,336.02176,0.027852524,339.11874,355.548,0.9997287,-6.4368776e-19,1.0,0.0,4853510.0,0.0,343.15,343.15,-324.8233,1.0,37800.0,4886946.006234439,5087819.0,90080.08,4853510.0,0.0,1.3890266,5177899.0,4853510.0,4853511.5,-0.2850952
