minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
104820,-0.042387918,310.46265,295.64612,-0.042387918,310.46265,0.0,0.0,294.3163,344.63672,-8.515169e-05,334.8019,335.92307,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6289200.0,-17520.85598333668,-2637.7754,-2637.7754,0.0,0.0,0.0,-5275.551,0.0,0.0,0.05630493
104835,-0.042387918,309.87906,295.64612,-0.042387918,309.87906,0.0,0.0,294.3144,344.63672,-8.515169e-05,334.50977,335.65793,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6290100.0,-17520.85598333668,-2533.88,-2533.88,0.0,0.0,0.0,-5067.76,0.0,0.0,0.054382324
104850,-0.042387918,309.31122,295.64612,-0.042387918,309.31122,0.0,0.0,294.31177,344.63672,-8.515169e-05,334.21494,335.39017,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6291000.0,-17520.85598333668,-2432.7876,-2432.7876,0.0,0.0,0.0,-4865.575,0.0,0.0,0.051757812
104865,-0.042387918,308.7592,295.64612,-0.042387918,308.7592,0.0,0.0,294.30856,344.63672,-8.515169e-05,333.91757,335.11996,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6291900.0,-17520.85598333668,-2334.5095,-2334.5095,0.0,0.0,0.0,-4669.019,0.0,0.0,0.048553467
104880,-0.042387918,308.22296,295.64612,-0.042387918,308.22296,0.0,0.0,294.30484,344.63672,-8.515169e-05,333.61792,334.84747,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6292800.0,-17520.85598333668,-2239.046,-2239.046,0.0,0.0,0.0,-4478.092,0.0,0.0,0.044830322
104895,-0.042387918,307.70248,295.64612,-0.042387918,307.70248,0.0,0.0,294.3007,344.63672,-8.515169e-05,333.31616,334.5729,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6293700.0,-17520.85598333668,-2146.3857,-2146.3857,0.0,0.0,0.0,-4292.7715,0.0,0.0,0.04067993
104910,-0.042387918,307.19775,295.64612,-0.042387918,307.19775,0.0,0.0,294.29614,344.63672,-8.515169e-05,333.01248,334.29642,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6294600.0,-17520.85598333668,-2056.529,-2056.529,0.0,0.0,0.0,-4113.058,0.0,0.0,0.036132812
104925,-0.042387918,306.70865,295.64612,-0.042387918,306.70865,0.0,0.0,294.29117,344.63672,-8.515169e-05,332.7071,334.01816,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6295500.0,-17520.85598333668,-1969.454,-1969.454,0.0,0.0,0.0,-3938.908,0.0,0.0,0.031158447
104940,-0.042387918,306.23505,295.64612,-0.042387918,306.23505,0.0,0.0,294.28586,344.63672,-8.515169e-05,332.4002,333.7383,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6296400.0,-17520.85598333668,-1885.1389,-1885.1389,0.0,0.0,0.0,-3770.2778,0.0,0.0,0.025848389
104955,-0.042387918,305.777,295.64612,-0.042387918,305.777,0.0,0.0,294.28302,344.63672,-8.515169e-05,332.09195,333.45703,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6297300.0,-17520.85598333668,-1803.5947,-1803.5947,0.0,0.0,0.0,-3607.1895,0.0,0.0,0.023010254
104970,-0.042387918,305.33386,295.64612,-0.042387918,305.33386,0.0,0.0,294.28308,344.63672,-8.515169e-05,331.78253,333.1745,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6298200.0,-17520.85598333668,-1724.7018,-1724.7018,0.0,0.0,0.0,-3449.4036,0.0,0.0,0.023071289
104985,-0.042387918,304.90585,295.64612,-0.042387918,304.90585,0.0,0.0,294.28033,344.63672,-8.515169e-05,331.47217,332.89084,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6299100.0,-17520.85598333668,-1648.5037,-1648.5037,0.0,0.0,0.0,-3297.0073,0.0,0.0,0.020324707
105000,-0.042387918,304.4924,295.64612,-0.042387918,304.4924,0.0,0.0,294.2804,344.63672,-8.515169e-05,331.16098,332.60623,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6300000.0,-17520.85598333668,-1574.8971,-1574.8971,0.0,0.0,0.0,-3149.7942,0.0,0.0,0.020385742
105015,-0.042387918,304.09344,295.64612,-0.042387918,304.09344,0.0,0.0,294.28043,344.63672,-8.515169e-05,330.84912,332.3208,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6300900.0,-17520.85598333668,-1503.8712,-1503.8712,0.0,0.0,0.0,-3007.7424,0.0,0.0,0.02041626
105030,-0.042387918,303.70883,295.64612,-0.042387918,303.70883,0.0,0.0,294.27765,344.63672,-8.515169e-05,330.5368,332.03467,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6301800.0,-17520.85598333668,-1435.3989,-1435.3989,0.0,0.0,0.0,-2870.7979,0.0,0.0,0.01763916
105045,-0.042387918,303.338,295.64612,-0.042387918,303.338,0.0,0.0,294.2777,344.63672,-8.515169e-05,330.22415,331.74802,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6302700.0,-17520.85598333668,-1369.3822,-1369.3822,0.0,0.0,0.0,-2738.7644,0.0,0.0,0.017700195
105060,-0.042387918,302.981,295.64612,-0.042387918,302.981,0.0,0.0,294.2749,344.63672,-8.515169e-05,329.91132,331.46094,0.0,0.0,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,6303600.0,-17520.85598333668,-1305.8213,-1305.8213,0.0,0.0,0.0,-2611.6426,0.0,0.0,0.014892578
