minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_partloadratio,boiler2_partloadratio,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,plant_enable_signal,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
615,5.3165393,320.11917,295.8134,5.31654,348.13718,2.6082363,2.5121305,294.18317,272.72284,330.60077,0.010680222,322.16083,349.6298,0.9990241,1.0,1.0,1.0,3246544.0,700785.6,340.928,340.928,-4129.1694,1.0,36900.0,1560455.3270098506,542735.2,1168362.4,3246544.0,700785.6,5.120367,1711097.5,3947329.5,3947334.5,-0.07684326
630,7.0672903,341.96307,296.32388,7.0672903,332.1684,3.5746377,3.4418895,294.30182,272.92032,341.68582,0.014197247,341.73135,332.15448,0.9990242,1.0,0.21147521,0.16457029,686563.56,115328.484,336.484,336.484,-4174.3047,1.0,37800.0,2704861.5283886194,1354690.8,1063959.0,686563.56,115328.484,7.016527,2418649.8,801892.06,801899.06,0.041809082
645,8.140005,333.9693,296.13776,8.140006,336.07364,4.178553,4.021632,294.4001,273.0826,335.98993,0.01635219,333.9355,335.98505,0.9990242,1.0,0.09618833,0.07338966,312279.62,51430.414,333.151,333.151,-4184.8423,1.0,38700.0,2737015.2205883185,1293385.5,1365329.0,312279.62,51430.414,8.200186,2658714.5,363710.03,363718.22,0.14007568
660,-0.06308747,330.88974,295.83582,-0.06308748,330.5191,-1.0307218e-08,-1.0295797e-08,294.4527,273.15,332.03827,-0.00012673436,330.8062,330.4488,0.45055214,0.45151624,0.0,0.0,0.0,0.0,330.929,330.929,-99.219215,0.0,39600.0,-19269.99832739522,-9288.146,-9189.941,0.0,0.0,-2.0603014e-08,-18478.088,0.0,-2.0603014e-08,0.19268799
675,-0.042387918,330.93652,296.22113,-0.042387918,330.69376,0.0,0.0,294.47485,273.15,331.7264,-8.5151696e-05,330.80884,330.4548,6.0211784e-14,6.0453893e-14,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,40500.0,-12698.006050163358,-6180.3555,-6137.1357,0.0,0.0,0.0,-12317.491,0.0,0.0,0.21484375
690,-0.042387918,330.97266,296.2242,-0.042387918,330.80905,0.0,0.0,294.47174,273.15,331.72336,-8.5151696e-05,330.8115,330.46054,2.0369046e-19,3.486407e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,41400.0,-12695.812292172093,-6186.2393,-6157.113,0.0,0.0,0.0,-12343.352,0.0,0.0,0.21173096
705,-0.042387918,331.00397,296.22433,-0.042387918,330.8938,0.0,0.0,294.45905,273.15,331.7232,-8.515169e-05,330.81436,330.46646,-2.3070823e-20,8.954179e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,42300.0,-12695.712979391561,-6191.792,-6172.1787,0.0,0.0,0.0,-12363.971,0.0,0.0,0.19903564
720,-0.042387918,331.03214,296.22433,-0.042387918,330.9579,0.0,0.0,294.4402,273.15,331.7232,-8.515169e-05,330.81744,330.47253,-1.03526e-18,7.014738e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,43200.0,-12695.712979391561,-6196.8066,-6183.588,0.0,0.0,0.0,-12380.395,0.0,0.0,0.18017578
735,-0.042387918,331.0583,296.22455,-0.042387918,331.00815,0.0,0.0,294.4186,273.15,331.72293,-8.5151696e-05,330.8207,330.47876,3.855288e-19,-3.808166e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,44100.0,-12695.539436700543,-6201.425,-6192.498,0.0,0.0,0.0,-12393.923,0.0,0.0,0.15859985
750,-0.042387918,331.0831,296.22595,-0.042387918,331.0492,0.0,0.0,294.3984,273.15,331.72107,-8.5151696e-05,330.82422,330.48514,-8.3678935e-20,-1.6058304e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,45000.0,-12694.371615282307,-6205.592,-6199.5557,0.0,0.0,0.0,-12405.147,0.0,0.0,0.13839722
765,-0.042387918,331.10696,296.23712,-0.042387918,331.08408,0.0,0.0,294.37576,273.15,331.70535,-8.5151696e-05,330.82794,330.49164,-3.7156413e-19,-7.955757e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,45900.0,-12684.756188464875,-6207.852,-6203.7773,0.0,0.0,0.0,-12411.629,0.0,0.0,0.115753174
780,-0.042387918,331.12994,296.2817,-0.042387918,331.11444,0.0,0.0,294.3578,273.15,331.64035,-8.5151696e-05,330.83185,330.49832,-4.3990845e-19,7.396968e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303185,0.0,46800.0,-12645.563228531388,-6204.0054,-6201.2456,0.0,0.0,0.0,-12405.251,0.0,0.0,0.09777832
795,-0.04238792,331.152,296.49042,-0.04238792,331.1415,0.0,0.0,294.33215,273.24374,331.32794,-8.51517e-05,330.83594,330.50513,-2.1928822e-19,1.4763583e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30319,0.0,47700.0,-12459.193091844334,-6170.7773,-6168.9087,0.0,0.0,0.0,-12339.686,0.0,0.0,0.072143555
810,-0.042387925,331.17282,297.11203,-0.042387925,331.16568,0.0,0.0,294.31335,273.45,330.3716,-8.515171e-05,330.84018,330.51205,2.1275711e-19,-3.6317478e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.3032,0.0,48600.0,-11894.863459525062,-6063.8184,-6062.547,0.0,0.0,0.0,-12126.365,0.0,0.0,0.053344727
825,-0.042387933,331.192,298.40463,-0.042387933,331.18716,0.0,0.0,294.2893,273.65625,328.31165,-8.5151725e-05,330.84457,330.51904,1.6438949e-19,-1.2298954e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30321,0.0,49500.0,-10695.86174095658,-5837.11,-5836.2515,0.0,0.0,0.0,-11673.361,0.0,0.0,0.029296875
840,-0.04238794,331.20886,300.47995,-0.04238794,331.2056,0.0,0.0,294.27078,273.75,324.81583,-8.515174e-05,330.84903,330.5261,-1.5819259e-19,-6.548565e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303215,0.0,50400.0,-8703.41732296911,-5470.648,-5470.067,0.0,0.0,0.0,-10940.715,0.0,0.0,0.010772705
855,-0.04238795,331.22284,302.83783,-0.04238795,331.2206,0.0,0.0,294.2477,273.75,320.52,-8.515176e-05,330.85355,330.53317,-1.8969876e-18,-2.511767e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.30324,0.0,51300.0,-6323.801499765347,-5053.3657,-5052.969,0.0,0.0,0.0,-10106.335,0.0,0.0,-0.012298584
870,-0.042387966,331.23315,305.34747,-0.042387966,331.23166,0.0,0.0,294.22153,273.75,315.47217,-8.515179e-05,330.85803,330.5402,3.0299787e-18,5.248785e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30326,0.0,52200.0,-3620.970757184505,-4608.414,-4608.148,0.0,0.0,0.0,-9216.5625,0.0,0.0,-0.038482666
885,-0.042387977,331.23898,307.61752,-0.042387977,331.23795,0.0,0.0,294.20435,273.75,310.24326,-8.515182e-05,330.86243,330.54712,8.959521e-19,1.374181e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303276,0.0,53100.0,-939.0607549644159,-4205.317,-4205.1323,0.0,0.0,0.0,-8410.449,0.0,0.0,-0.055664062
900,-0.042387996,331.23932,309.33804,-0.042387996,331.23862,0.0,0.0,294.18204,273.75,305.32687,-8.5151856e-05,330.86664,330.55386,6.3223513e-19,4.3514503e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30331,0.0,54000.0,1434.54579548834,-3899.075,-3898.9502,0.0,0.0,0.0,-7798.0254,0.0,0.0,-0.07797241
915,-0.04238802,331.23312,310.28073,-0.04238802,331.23264,0.0,0.0,294.16,273.75,301.2141,-8.51519e-05,330.8706,330.56033,1.6006994e-18,-6.718718e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.303345,0.0,54900.0,3242.5676106866417,-3730.1477,-3730.0608,0.0,0.0,0.0,-7460.2085,0.0,0.0,-0.1000061
930,-0.042388044,331.2196,310.4256,-0.042388044,331.21927,0.0,0.0,294.13635,273.75,298.11398,-8.515195e-05,330.8742,330.5665,1.6222683e-18,6.9470004e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30338,0.0,55800.0,4403.103740927117,-3701.9524,-3701.8928,0.0,0.0,0.0,-7403.845,0.0,0.0,-0.12365723
945,-0.04238807,331.19745,309.86108,-0.04238807,331.19724,0.0,0.0,294.11407,273.75,296.11523,-8.5152e-05,330.87732,330.5722,8.0346095e-19,4.0608556e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30342,0.0,56700.0,4916.0437592114195,-3798.5107,-3798.4727,0.0,0.0,0.0,-7596.9834,0.0,0.0,-0.14593506
960,-0.042388104,331.16525,308.8208,-0.042388104,331.1651,0.0,0.0,294.08713,273.75,295.02283,-8.515207e-05,330.8798,330.57733,2.0924927e-18,1.5560623e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.303474,0.0,57600.0,4934.689106801038,-3977.9834,-3977.9563,0.0,0.0,0.0,-7955.9395,0.0,0.0,-0.17288208
975,-0.042388134,331.12137,307.5458,-0.042388134,331.12128,0.0,0.0,294.0631,273.76407,294.502,-8.5152125e-05,330.88147,330.58173,8.4788365e-19,8.360011e-20,0.0,0.0,0.0,0.0,343.15,343.15,-66.30353,0.0,58500.0,4664.968029509931,-4197.161,-4197.145,0.0,0.0,0.0,-8394.307,0.0,0.0,-0.19689941
990,-0.042388167,331.06528,306.23306,-0.042388167,331.06522,0.0,0.0,294.0387,273.7875,294.27252,-8.515219e-05,330.88223,330.5853,2.5733283e-18,4.8058987e-19,0.0,0.0,0.0,0.0,343.15,343.15,-66.30357,0.0,59400.0,4277.558253221691,-4420.8867,-4420.876,0.0,0.0,0.0,-8841.763,0.0,0.0,-0.22131348
1005,-0.042388204,330.996,304.94067,-0.042388204,330.99597,0.0,0.0,294.00827,273.79218,294.1737,-8.515227e-05,330.8819,330.5879,-1.05697e-19,-9.322014e-21,0.0,0.0,0.0,0.0,343.15,343.15,-66.303635,0.0,60300.0,3850.6933783567733,-4638.642,-4638.6367,0.0,0.0,0.0,-9277.279,0.0,0.0,-0.2517395
1020,11.985781,333.5229,294.10422,0.10555019,328.88205,7.289103,0.0,293.98657,273.75,322.3609,0.012144939,334.2276,328.59555,0.9998501,6.7038264e-17,1.0,0.0,3246544.0,0.0,343.15,343.15,-4398.1963,1.0,61200.0,1441337.926676937,1984346.9,15417.39,3246544.0,0.0,7.289103,1999764.2,3246544.0,3246551.2,-0.2734375
