minute,boiler1_massflowrate,boiler1_supply_temp,radiator_return_temp,boiler2_massflowrate,boiler2_supply_temp,pump1_power,pump2_power,zone_temp,outdoor_air_temp,radiator_supply_temp,radiator_flowrate,boiler1_temp,boiler2_temp,boiler1_isoVal_position,boiler2_isoVal_position,boiler1_actuatorSignal,boiler2_actuatorSignal,boiler1_fuelUse,boiler2_fuelUse,boiler1_supSet,boiler2_supSet,pumps_dP,t,zone_thermal_load,boiler1_power_generation,boiler2_power_generation,boiler1_power_consumption,boiler2_power_consumption,pumps_power_consumption,total_boiler_generation,total_boiler_consumption,total_plant_consumption,zone_temperature_deviation
43545,-0.04238818,336.99994,322.8102,-0.04238818,337.0004,0.0,0.0,294.0236,266.88394,301.62106,-8.515222e-05,336.28668,336.29788,8.0912307e-20,2.0629252e-18,0.0,0.0,0.0,0.0,343.15,343.15,-66.3036,2612700.0,7578.072546999692,-2526.2021,-2526.2837,0.0,0.0,0.0,-5052.486,0.0,0.0,-0.23641968
43560,12.8065605,341.72998,294.29834,0.11982521,335.57745,7.63065,0.0,293.91183,267.05,332.45947,0.012983696,341.85788,335.43497,0.9996847,8.559784e-17,1.0,0.0,1623272.0,0.0,343.15,343.15,-4285.685,2613600.0,2080984.6358186405,2551232.0,20774.37,1623272.0,0.0,7.63065,2572006.2,1623272.0,1623279.6,-0.34817505
43575,7.204941,320.70837,294.99277,7.2049413,349.98138,3.626457,3.4911747,293.85345,267.17624,343.82214,0.014473769,319.58725,349.1728,0.9996847,1.0,0.0,0.01366618,0.0,13741.002,343.15,343.15,-4145.896,2614500.0,2968329.4455898646,778173.6,1663997.0,0.0,13741.002,7.117632,2442170.5,13741.002,13748.119,-0.40655518
43590,7.1232285,300.81546,297.52606,7.123241,341.76562,3.5814993,3.4479957,293.89774,267.2997,320.00153,0.014309633,300.77048,342.05237,0.9201982,1.0,0.0,0.5420869,0.0,545054.9,343.15,343.15,-4145.3555,2615400.0,1350785.6471426066,98410.77,1323542.0,0.0,545054.9,7.0294952,1421952.8,545054.9,545061.9,-0.36227417
43605,7.196138,334.5256,298.85068,7.196138,338.49963,3.6214175,3.486331,293.94095,267.42334,341.00137,0.014456085,334.6311,338.04324,0.9991584,1.0,1.0,0.09183381,1623272.0,92336.6,343.15,343.15,-4145.6074,2616300.0,2559202.9609846463,1078231.1,1198341.2,1623272.0,92336.6,7.1077485,2276572.5,1715608.6,1715615.8,-0.31906128
43620,10.2128525,337.38272,299.18127,10.2128525,345.66592,5.3541923,5.1453233,294.0233,267.55,339.44342,0.020516263,337.124,345.64572,0.9991584,1.0,1.0,0.45644438,1623272.0,458943.44,343.15,343.15,-4170.596,2617200.0,3469320.9143296145,1638612.1,1993911.6,1623272.0,458943.44,10.499516,3632523.8,2082215.5,2082226.0,-0.23672485
43635,8.971843,341.57706,299.44025,8.971844,342.63864,4.6111884,4.435142,294.02798,267.6844,342.37265,0.018023241,341.54227,342.57507,0.9991584,1.0,1.0,0.28633106,1623272.0,287898.72,343.15,343.15,-4147.358,2618100.0,3249880.4919703845,1587788.2,1627790.8,1623272.0,287898.72,9.04633,3215579.0,1911170.8,1911179.8,-0.23202515
43650,7.294501,341.50723,299.7331,7.2945013,343.1186,3.6800714,3.5427475,294.04675,267.82916,342.43445,0.014653684,341.61356,343.16855,0.9991584,1.0,1.0,0.33340612,1623272.0,335231.53,343.15,343.15,-4151.514,2619000.0,2628075.0169204,1279830.2,1329197.4,1623272.0,335231.53,7.222819,2609027.5,1958503.5,1958510.8,-0.21325684
43665,7.274864,342.4516,299.9388,7.274864,343.23264,3.6691651,3.5322733,294.07355,267.98438,342.89432,0.014614236,342.4946,343.23288,0.9991584,1.0,1.0,0.30755007,1623272.0,309233.94,343.15,343.15,-4151.3174,2619900.0,2636599.8801655676,1298954.0,1322818.1,1623272.0,309233.94,7.2014384,2621772.0,1932506.0,1932513.2,-0.1864624
43680,7.573781,341.7582,299.98276,7.573781,342.87616,3.8251917,3.681869,294.10428,268.15,342.66013,0.01521472,341.82544,342.90268,0.9991584,1.0,1.0,0.3227866,1623272.0,324553.88,343.15,343.15,-4142.189,2620800.0,2727161.635073412,1328872.1,1364434.0,1623272.0,324553.88,7.507061,2693306.0,1947825.9,1947833.4,-0.1557312
